time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	0.344954	340.431853	0.210797	0.286189	339.528933	0.222970
0.010000	0.238615	340.872553	0.210625	0.277001	339.916004	0.222823
0.020000	0.123390	341.306811	0.210429	0.285285	340.363170	0.222688
0.030000	-0.006034	341.713353	0.210195	0.322373	340.904721	0.222573
0.040000	-0.146868	342.049261	0.209926	0.389360	341.531371	0.222482
0.050000	-0.287017	342.256624	0.209641	0.476923	342.191860	0.222412
0.060000	-0.406796	342.281153	0.209365	0.569032	342.811069	0.222356
0.070000	-0.483799	342.095674	0.209122	0.648927	343.316937	0.222305
0.080000	-0.500417	341.718357	0.208925	0.704786	343.665817	0.222254
0.090000	-0.452138	341.216306	0.208773	0.732935	343.857579	0.222199
0.100000	-0.353480	340.690170	0.208651	0.737845	343.935896	0.222141
0.110000	-0.238315	340.243363	0.208528	0.729545	343.974074	0.222084
0.120000	-0.152896	339.947155	0.208367	0.719700	344.051348	0.222029
0.130000	-0.142854	339.816139	0.208132	0.717699	344.227743	0.221978
0.140000	-0.238332	339.804683	0.207794	0.727911	344.526307	0.221926
0.150000	-0.442779	339.825516	0.207349	0.748883	344.928827	0.221867
0.160000	-0.729843	339.781600	0.206818	0.774530	345.385884	0.221795
0.170000	-1.049874	339.597510	0.206248	0.796571	345.836501	0.221705
0.180000	-1.344023	339.238988	0.205700	0.807182	346.229332	0.221600
0.190000	-1.561416	338.716725	0.205228	0.801192	346.537593	0.221490
0.200000	-1.673909	338.077791	0.204862	0.777666	346.763461	0.221386
0.210000	-1.683635	337.391355	0.204599	0.740787	346.932369	0.221300
0.220000	-1.620763	336.733808	0.204405	0.699659	347.081266	0.221236
0.230000	-1.532155	336.174784	0.204233	0.666558	347.245951	0.221189
0.240000	-1.465145	335.763575	0.204039	0.653829	347.451300	0.221149
0.250000	-1.452705	335.516670	0.203801	0.670344	347.705923	0.221111
0.260000	-1.505641	335.410460	0.203524	0.718661	348.001074	0.221073
0.270000	-1.613939	335.384985	0.203233	0.793620	348.312967	0.221042
0.280000	-1.754877	335.361930	0.202965	0.882733	348.607956	0.221028
0.290000	-1.902696	335.273017	0.202751	0.968674	348.850307	0.221034
0.300000	-2.035223	335.087660	0.202608	1.033826	349.011816	0.221058
0.310000	-2.136017	334.827083	0.202536	1.065815	349.081283	0.221085
0.320000	-2.193813	334.558005	0.202518	1.061864	349.070621	0.221102
0.330000	-2.202161	334.368859	0.202532	1.029729	349.014332	0.221098
0.340000	-2.160699	334.338559	0.202554	0.984466	348.960477	0.221072
0.350000	-2.077228	334.508882	0.202568	0.942496	348.954280	0.221033
0.360000	-1.968412	334.868327	0.202569	0.915893	349.019340	0.220990
0.370000	-1.857370	335.351700	0.202558	0.909669	349.144338	0.220956
0.380000	-1.767948	335.856551	0.202543	0.923117	349.282530	0.220935
0.390000	-1.717159	336.273443	0.202528	0.953969	349.366228	0.220931
0.400000	-1.708455	336.521339	0.202520	1.002430	349.331172	0.220944
0.410000	-1.728892	336.575268	0.202519	1.072021	349.140698	0.220974
0.420000	-1.752520	336.474933	0.202526	1.165963	348.800045	0.221018
0.430000	-1.750091	336.310528	0.202541	1.280853	348.356049	0.221070
