time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-3.258653	355.108700	0.255520	5.506168	365.445802	0.245810
0.010000	-3.144841	355.010391	0.255377	5.414190	364.986250	0.245727
0.020000	-3.057232	354.944333	0.255263	5.327807	364.615455	0.245638
0.030000	-3.011868	354.932308	0.255197	5.252505	364.392904	0.245532
0.040000	-3.009847	354.979594	0.255185	5.192439	364.336859	0.245400
0.050000	-3.039345	355.073873	0.255214	5.148797	364.428220	0.245234
0.060000	-3.082630	355.190280	0.255261	5.118130	364.625907	0.245043
0.070000	-3.123718	355.300584	0.255304	5.091762	364.882322	0.244845
0.080000	-3.152816	355.382374	0.255327	5.057269	365.150402	0.244669
0.090000	-3.166402	355.424372	0.255329	5.002148	365.382247	0.244539
0.100000	-3.164543	355.426526	0.255320	4.918684	365.526580	0.244465
0.110000	-3.148162	355.396421	0.255310	4.808209	365.533259	0.244439
0.120000	-3.118189	355.345218	0.255308	4.682754	365.367221	0.244440
0.130000	-3.076669	355.286177	0.255317	4.562578	365.025929	0.244445
0.140000	-3.028392	355.236766	0.255337	4.469488	364.549726	0.244441
0.150000	-2.981252	355.221838	0.255365	4.418203	364.016671	0.244425
0.160000	-2.944431	355.272434	0.255397	4.410090	363.521133	0.244403
0.170000	-2.925139	355.415769	0.255427	4.433417	363.143798	0.244380
0.180000	-2.925800	355.658177	0.255443	4.470645	362.925396	0.244354
0.190000	-2.943480	355.970686	0.255435	4.508362	362.855612	0.244320
0.200000	-2.971885	356.289488	0.255390	4.543249	362.882893	0.244275
0.210000	-3.004524	356.536598	0.255307	4.580183	362.942139	0.244219
0.220000	-3.037012	356.652935	0.255196	4.624406	362.988444	0.244162
0.230000	-3.067473	356.626453	0.255074	4.673872	363.020599	0.244118
0.240000	-3.095713	356.499113	0.254961	4.717474	363.081291	0.244099
0.250000	-3.122681	356.347966	0.254871	4.740518	363.232056	0.244107
0.260000	-3.150946	356.249821	0.254809	4.733756	363.514799	0.244129
0.270000	-3.185310	356.247590	0.254770	4.699790	363.920144	0.244147
0.280000	-3.231859	356.334918	0.254743	4.652315	364.380155	0.244142
0.290000	-3.294741	356.465365	0.254718	4.608515	364.789963	0.244112
0.300000	-3.372140	356.579270	0.254688	4.579791	365.047493	0.244070
0.310000	-3.454303	356.633014	0.254653	4.567145	365.092054	0.244038
0.320000	-3.525804	356.616105	0.254618	4.564050	364.925039	0.244036
0.330000	-3.571617	356.549793	0.254589	4.564067	364.606227	0.244070
0.340000	-3.583981	356.470943	0.254573	4.567150	364.230310	0.244126
0.350000	-3.566284	356.411560	0.254568	4.580044	363.895069	0.244177
0.360000	-3.531824	356.385055	0.254570	4.610964	363.673246	0.244196
0.370000	-3.498222	356.385672	0.254567	4.662885	363.595878	0.244168
0.380000	-3.480460	356.399685	0.254551	4.730088	363.649159	0.244094
0.390000	-3.485797	356.419950	0.254518	4.799619	363.782927	0.243986
0.400000	-3.512218	356.453281	0.254473	4.856103	363.927463	0.243864
