time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-5.051988	341.547226	0.226309	5.648526	302.428518	0.241701
0.010000	-5.095489	342.153741	0.226375	5.641145	302.258648	0.241955
0.020000	-5.119831	342.705614	0.226429	5.644155	302.032312	0.242184
0.030000	-5.115026	343.158624	0.226466	5.663798	301.708498	0.242367
0.040000	-5.084749	343.488896	0.226489	5.699808	301.275367	0.242489
0.050000	-5.044092	343.702153	0.226508	5.744576	300.756250	0.242549
0.060000	-5.012225	343.836892	0.226539	5.785275	300.204980	0.242553
0.070000	-5.004046	343.956183	0.226590	5.808870	299.689055	0.242514
0.080000	-5.024706	344.127574	0.226665	5.808183	299.264230	0.242449
0.090000	-5.068774	344.398373	0.226754	5.785763	298.950461	0.242374
0.100000	-5.123442	344.778168	0.226836	5.752711	298.722165	0.242298
0.110000	-5.173938	345.237294	0.226892	5.722226	298.520769	0.242228
0.120000	-5.209178	345.721159	0.226905	5.701308	298.285432	0.242169
0.130000	-5.225871	346.172390	0.226869	5.686073	297.985805	0.242127
0.140000	-5.229656	346.550508	0.226790	5.664438	297.637848	0.242109
0.150000	-5.232613	346.842158	0.226679	5.625127	297.293218	0.242121
0.160000	-5.247925	347.060355	0.226551	5.567485	297.008550	0.242163
0.170000	-5.283975	347.235728	0.226419	5.505701	296.812770	0.242222
0.180000	-5.340686	347.404401	0.226295	5.464432	296.691063	0.242276
0.190000	-5.409851	347.596420	0.226186	5.467942	296.593846	0.242291
0.200000	-5.479112	347.827025	0.226097	5.528356	296.464993	0.242243
0.210000	-5.537413	348.092420	0.226027	5.638678	296.273728	0.242119
0.220000	-5.579272	348.371674	0.225973	5.773534	296.033559	0.241931
0.230000	-5.606100	348.635262	0.225931	5.897083	295.798593	0.241712
0.240000	-5.624402	348.857471	0.225893	5.974867	295.638382	0.241502
0.250000	-5.642007	349.026742	0.225856	5.985222	295.602597	0.241335
0.260000	-5.664148	349.148412	0.225814	5.926210	295.692453	0.241229
0.270000	-5.691105	349.239071	0.225763	5.815799	295.854172	0.241185
0.280000	-5.718464	349.317130	0.225696	5.685629	296.000102	0.241183
0.290000	-5.739881	349.395489	0.225609	5.571086	296.048674	0.241198
0.300000	-5.750971	349.478802	0.225500	5.501291	295.962974	0.241203
0.310000	-5.752266	349.563738	0.225375	5.491915	295.767091	0.241175
0.320000	-5.749647	349.640445	0.225243	5.542166	295.531420	0.241098
0.330000	-5.752080	349.695997	0.225117	5.635948	295.335555	0.240967
