time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	2.460143	397.210049	0.260940	-2.402985	515.312557	0.262670
0.010000	2.547886	396.847241	0.261026	-2.206649	515.786622	0.262776
0.020000	2.621107	396.520271	0.261108	-2.039547	516.251876	0.262868
0.030000	2.670899	396.245134	0.261179	-1.922468	516.699585	0.262933
0.040000	2.696750	396.011919	0.261229	-1.862005	517.125200	0.262966
0.050000	2.705500	395.793229	0.261250	-1.849788	517.533174	0.262969
0.060000	2.707513	395.559368	0.261241	-1.866326	517.938652	0.262948
0.070000	2.712264	395.289553	0.261207	-1.888068	518.362535	0.262914
0.080000	2.725148	394.974388	0.261162	-1.895823	518.820978	0.262878
0.090000	2.746315	394.612621	0.261118	-1.882004	519.314599	0.262850
0.100000	2.771472	394.208347	0.261083	-1.853646	519.823100	0.262832
0.110000	2.794158	393.772050	0.261061	-1.828956	520.308117	0.262825
0.120000	2.808613	393.323801	0.261049	-1.828026	520.723615	0.262824
0.130000	2.812039	392.894041	0.261044	-1.861969	521.030971	0.262825
0.140000	2.805187	392.518328	0.261040	-1.926430	521.214457	0.262822
0.150000	2.791155	392.225827	0.261034	-2.003418	521.291255	0.262813
0.160000	2.773420	392.025004	0.261024	-2.070560	521.309920	0.262798
0.170000	2.754580	391.892580	0.261012	-2.112479	521.334866	0.262779
0.180000	2.736416	391.772780	0.261002	-2.127817	521.421933	0.262762
0.190000	2.720611	391.591548	0.260995	-2.128251	521.596770	0.262750
0.200000	2.708897	391.283817	0.260995	-2.130590	521.847932	0.262744
0.210000	2.702156	390.823133	0.261001	-2.146803	522.138773	0.262743
0.220000	2.699307	390.238011	0.261012	-2.177559	522.431421	0.262742
0.230000	2.697303	389.603943	0.261027	-2.212295	522.709435	0.262740
0.240000	2.692765	389.012962	0.261042	-2.235046	522.987197	0.262732
0.250000	2.684278	388.535886	0.261052	-2.232503	523.301687	0.262720
0.260000	2.673520	388.196278	0.261051	-2.200416	523.691309	0.262706
0.270000	2.664006	387.967223	0.261034	-2.145885	524.172417	0.262693
0.280000	2.657944	387.788617	0.260999	-2.085038	524.725159	0.262685
0.290000	2.653333	387.593309	0.260947	-2.037137	525.295980	0.262681
0.300000	2.643655	387.330085	0.260883	-2.017153	525.816549	0.262681
0.310000	2.621061	386.977274	0.260816	-2.029403	526.231098	0.262680
0.320000	2.581547	386.546329	0.260752	-2.064907	526.519924	0.262677
0.330000	2.529021	386.076416	0.260701	-2.104245	526.708304	0.262668
0.340000	2.475436	385.620750	0.260668	-2.125525	526.856505	0.262656
0.350000	2.436506	385.227169	0.260656	-2.114234	527.035019	0.262643
0.360000	2.425153	384.919784	0.260661	-2.069985	527.295626	0.262635
0.370000	2.446116	384.691019	0.260674	-2.006285	527.650746	0.262637
0.380000	2.494307	384.509422	0.260679	-1.943405	528.069955	0.262651
0.390000	2.557284	384.339239	0.260665	-1.898514	528.494911	0.262675
0.400000	2.620175	384.159657	0.260628	-1.878568	528.865506	0.262705
0.410000	2.670579	383.971537	0.260576	-1.879147	529.144874	0.262734
0.420000	2.701518	383.788125	0.260528	-1.888643	529.332056	0.262755
0.430000	2.711933	383.617196	0.260501	-1.894665	529.457960	0.262763
0.440000	2.705457	383.447646	0.260507	-1.889452	529.568873	0.262758
0.450000	2.688563	383.249996	0.260547	-1.872424	529.707062	0.262739
0.460000	2.668659	382.990786	0.260609	-1.849479	529.897340	0.262712
0.470000	2.652109	382.651836	0.260677	-1.829622	530.143089	0.262681
0.480000	2.642325	382.242392	0.260737	-1.820300	530.429581	0.262651
0.490000	2.638700	381.796737	0.260779	-1.823565	530.730479	0.262625
0.500000	2.637367	381.358832	0.260804	-1.835337	531.015357	0.262605
0.510000	2.633883	380.963267	0.260817	-1.848618	531.258511	0.262593
0.520000	2.626530	380.623433	0.260825	-1.858887	531.448703	0.262588
0.530000	2.618241	380.332534	0.260836	-1.867704	531.596366	0.262588
0.540000	2.615806	380.074866	0.260852	-1.881115	531.732878	0.262591
0.550000	2.626519	379.839076	0.260873	-1.903147	531.899354	0.262590
0.560000	2.653876	379.625128	0.260895	-1.929048	532.128792	0.262578
0.570000	2.694538	379.441710	0.260909	-1.944253	532.430555	0.262552
0.580000	2.738420	379.296876	0.260905	-1.931555	532.785679	0.262510
0.590000	2.772329	379.188382	0.260875	-1.882734	533.155290	0.262457
0.600000	2.785642	379.099918	0.260814	-1.806857	533.496809	0.262400
0.610000	2.775112	379.006370	0.260728	-1.728982	533.778932	0.262347
0.620000	2.746168	378.886537	0.260633	-1.679106	533.988767	0.262303
0.630000	2.710086	378.737148	0.260549	-1.677449	534.130328	0.262270
0.640000	2.678869	378.579703	0.260492	-1.724246	534.218034	0.262244
0.650000	2.660667	378.454076	0.260467	-1.799400	534.269183	0.262220
0.660000	2.657727	378.400001	0.260463	-1.871786	534.297098	0.262193
0.670000	2.666982	378.435704	0.260458	-1.912990	534.305527	0.262159
0.680000	2.682215	378.546335	0.260432	-1.908516	534.286047	0.262117
0.690000	2.696612	378.689955	0.260373	-1.861548	534.221364	0.262068
0.700000	2.704900	378.818236	0.260287	-1.788811	534.095178	0.262015
0.710000	2.704593	378.899926	0.260193	-1.712109	533.904236	0.261959
0.720000	2.696011	378.933874	0.260112	-1.650385	533.664851	0.261901
0.730000	2.681171	378.945560	0.260054	-1.615445	533.408546	0.261842
0.740000	2.662220	378.970830	0.260017	-1.611633	533.168868	0.261781
0.750000	2.640341	379.036591	0.259985	-1.637798	532.967786	0.261718
0.760000	2.615702	379.148045	0.259943	-1.689523	532.810270	0.261652
0.770000	2.588345	379.287576	0.259879	-1.760340	532.689394	0.261584
0.780000	2.559359	379.424611	0.259796	-1.841741	532.596805	0.261518
0.790000	2.531548	379.531110	0.259703	-1.922773	532.530190	0.261454
0.800000	2.509171	379.595127	0.259613	-1.990513	532.492456	0.261392
0.810000	2.496791	379.625890	0.259536	-2.032325	532.483983	0.261326
0.820000	2.497719	379.648089	0.259472	-2.039698	532.494620	0.261253
0.830000	2.512707	379.688625	0.259419	-2.012146	532.502396	0.261170
0.840000	2.539450	379.763040	0.259373	-1.959083	532.481084	0.261077
0.850000	2.573072	379.868832	0.259327	-1.898240	532.412442	0.260980
0.860000	2.607305	379.988816	0.259278	-1.850693	532.295609	0.260887
0.870000	2.635769	380.101994	0.259225	-1.833999	532.148139	0.260804
0.880000	2.652967	380.195403	0.259163	-1.855843	531.998486	0.260735
0.890000	2.655080	380.270279	0.259090	-1.910614	531.874468	0.260680
0.900000	2.640812	380.339564	0.259006	-1.980671	531.793347	0.260632
0.910000	2.612071	380.418842	0.258916	-2.042489	531.756911	0.260586
0.920000	2.573786	380.516228	0.258829	-2.075796	531.751985	0.260534
0.930000	2.532315	380.626856	0.258751	-2.071982	531.755326	0.260467
0.940000	2.492961	380.734926	0.258685	-2.037858	531.741535	0.260383
0.950000	2.458005	380.822290	0.258623	-1.992722	531.692139	0.260281
0.960000	2.426429	380.879130	0.258547	-1.959937	531.602939	0.260164
0.970000	2.395348	380.910799	0.258438	-1.957017	531.486575	0.260035
0.980000	2.362073	380.936501	0.258284	-1.988887	531.369151	0.259900
0.990000	2.325674	380.979646	0.258089	-2.047249	531.282496	0.259762
1.000000	2.287438	381.054524	0.257870	-2.115899	531.254999	0.259622
1.010000	2.250163	381.156332	0.257655	-2.179094	531.303336	0.259480
1.020000	2.216496	381.260133	0.257465	-2.228686	531.426383	0.259333
1.030000	2.186928	381.329767	0.257311	-2.266519	531.602838	0.259180
1.040000	2.158545	381.332625	0.257187	-2.301062	531.794683	0.259016
1.050000	2.125599	381.253174	0.257081	-2.340632	531.957616	0.258844
1.060000	2.082024	381.098665	0.256976	-2.387779	532.055996	0.258664
1.070000	2.024637	380.894410	0.256863	-2.438717	532.076325	0.258481
1.080000	1.954997	380.671494	0.256739	-2.488266	532.033020	0.258297
1.090000	1.878470	380.453731	0.256602	-2.536766	531.964190	0.258111
1.100000	1.800830	380.250552	0.256454	-2.593728	531.920121	0.257918
1.110000	1.724374	380.058358	0.256292	-2.674979	531.949383	0.257714
1.120000	1.646045	379.867629	0.256117	-2.794372	532.086083	0.257496
1.130000	1.558911	379.670372	0.255931	-2.954865	532.339754	0.257269
1.140000	1.456357	379.463721	0.255738	-3.144395	532.689632	0.257040
1.150000	1.336671	379.249122	0.255548	-3.339124	533.086852	0.256817
1.160000	1.205438	379.029438	0.255368	-3.512288	533.467716	0.256607
1.170000	1.074367	378.806719	0.255203	-3.643981	533.776235	0.256409
1.180000	0.957130	378.581709	0.255055	-3.727232	533.987279	0.256223
1.190000	0.864334	378.354381	0.254923	-3.768208	534.118535	0.256045
1.200000	0.800027	378.124262	0.254804	-3.781565	534.223812	0.255879
1.210000	0.761135	377.890180	0.254698	-3.784006	534.369827	0.255728
1.220000	0.739618	377.650283	0.254601	-3.789231	534.607394	0.255600
1.230000	0.725932	377.403603	0.254513	-3.805621	534.950365	0.255499
1.240000	0.712257	377.153442	0.254433	-3.835826	535.371225	0.255426
1.250000	0.694615	376.910978	0.254362	-3.876614	535.813928	0.255379
1.260000	0.673738	376.696001	0.254307	-3.918746	536.216819	0.255355
1.270000	0.654767	376.532287	0.254274	-3.948466	536.534835	0.255350
1.280000	0.645713	376.438191	0.254265	-3.952068	536.751796	0.255360
1.290000	0.654771	376.416755	0.254281	-3.922196	536.879554	0.255383
1.300000	0.687199	376.451233	0.254315	-3.861655	536.947337	0.255420
1.310000	0.743117	376.509630	0.254360	-3.781006	536.988012	0.255470
1.320000	0.817445	376.557150	0.254410	-3.690566	537.026709	0.255537
1.330000	0.902212	376.571144	0.254463	-3.592283	537.073417	0.255624
1.340000	0.990032	376.551592	0.254525	-3.477808	537.118856	0.255733
1.350000	1.076742	376.521581	0.254603	-3.334970	537.133774	0.255863
1.360000	1.161617	376.516247	0.254704	-3.158850	537.073842	0.256014
1.370000	1.245130	376.564299	0.254833	-2.960406	536.891944	0.256179
1.380000	1.325935	376.671525	0.254986	-2.766941	536.555954	0.256353
1.390000	1.399419	376.816614	0.255152	-2.613453	536.065891	0.256530
1.400000	1.459173	376.963603	0.255317	-2.528723	535.462868	0.256703
1.410000	1.500706	377.084579	0.255468	-2.522541	534.824684	0.256867
1.420000	1.525008	377.178412	0.255600	-2.579952	534.248008	0.257023
1.430000	1.539490	377.272821	0.255713	-2.665485	533.822529	0.257171
1.440000	1.555443	377.408130	0.255813	-2.736130	533.605865	0.257314
1.450000	1.583391	377.613614	0.255907	-2.757830	533.607853	0.257458
1.460000	1.628959	377.891857	0.256000	-2.718146	533.789050	0.257607
1.470000	1.691386	378.219944	0.256092	-2.629172	534.072928	0.257761
1.480000	1.765091	378.564194	0.256186	-2.519402	534.366780	0.257918
1.490000	1.842973	378.896938	0.256285	-2.418896	534.584583	0.258074
1.500000	1.919416	379.204788	0.256395	-2.345538	534.665499	0.258221
1.510000	1.991428	379.485495	0.256522	-2.299271	534.583562	0.258355
1.520000	2.057638	379.738447	0.256667	-2.266535	534.346630	0.258475
1.530000	2.116219	379.957051	0.256827	-2.231438	533.986256	0.258584
1.540000	2.163520	380.128880	0.256991	-2.186703	533.543778	0.258687
1.550000	2.194746	380.243675	0.257149	-2.138066	533.059374	0.258792
1.560000	2.206490	380.303444	0.257292	-2.099996	532.568255	0.258903
1.570000	2.199426	380.326756	0.257412	-2.085819	532.102782	0.259020
1.580000	2.179121	380.343018	0.257510	-2.098631	531.695075	0.259145
1.590000	2.154188	380.380161	0.257586	-2.128656	531.374936	0.259274
1.600000	2.132866	380.454620	0.257644	-2.158480	531.162340	0.259406
1.610000	2.120177	380.570479	0.257687	-2.172515	531.058784	0.259535
1.620000	2.117206	380.726517	0.257725	-2.164666	531.043614	0.259656
1.630000	2.122457	380.922874	0.257768	-2.139846	531.078985	0.259763
1.640000	2.133958	381.160010	0.257829	-2.109387	531.121917	0.259852
1.650000	2.150670	381.430621	0.257918	-2.084083	531.137592	0.259925
1.660000	2.172561	381.712737	0.258033	-2.069149	531.107240	0.259986
1.670000	2.199722	381.972225	0.258167	-2.063075	531.027523	0.260043
1.680000	2.231373	382.175500	0.258306	-2.059445	530.903739	0.260107
1.690000	2.265527	382.304984	0.258435	-2.049704	530.742555	0.260186
1.700000	2.299498	382.367581	0.258546	-2.025746	530.548714	0.260282
1.710000	2.330833	382.391242	0.258639	-1.982517	530.325625	0.260393
1.720000	2.357957	382.412268	0.258719	-1.920865	530.076398	0.260516
1.730000	2.380126	382.460817	0.258796	-1.849473	529.802895	0.260643
1.740000	2.396971	382.551848	0.258877	-1.783720	529.504527	0.260770
1.750000	2.408314	382.684523	0.258962	-1.740359	529.180984	0.260891
1.760000	2.414721	382.848100	0.259048	-1.729921	528.840279	0.261003
1.770000	2.418448	383.029540	0.259131	-1.751129	528.507252	0.261104
1.780000	2.423969	383.218592	0.259207	-1.790935	528.223862	0.261197
1.790000	2.437381	383.409135	0.259283	-1.830185	528.035986	0.261288
1.800000	2.464657	383.598329	0.259369	-1.851299	527.970958	0.261381
1.810000	2.509379	383.785862	0.259477	-1.843648	528.018572	0.261481
1.820000	2.570961	383.974122	0.259610	-1.804755	528.128685	0.261584
1.830000	2.644235	384.168342	0.259767	-1.738469	528.229443	0.261686
1.840000	2.720822	384.375166	0.259933	-1.652429	528.257462	0.261783
1.850000	2.791925	384.599220	0.260094	-1.556178	528.183981	0.261876
1.860000	2.851411	384.838999	0.260231	-1.459775	528.023712	0.261967
1.870000	2.897705	385.084364	0.260335	-1.372217	527.823325	0.262061
1.880000	2.933429	385.317487	0.260402	-1.299596	527.636928	0.262159
1.890000	2.962806	385.517453	0.260435	-1.243717	527.501033	0.262256
1.900000	2.988203	385.666864	0.260442	-1.202291	527.420096	0.262341
1.910000	3.007890	385.757773	0.260431	-1.171269	527.368050	0.262400
1.920000	3.016577	385.794431	0.260410	-1.148674	527.304240	0.262422
1.930000	3.008576	385.791686	0.260384	-1.137983	527.195969	0.262395
1.940000	2.981617	385.769613	0.260355	-1.148617	527.036834	0.262319
1.950000	2.938789	385.746307	0.260323	-1.192299	526.851825	0.262200
1.960000	2.887295	385.731453	0.260288	-1.276288	526.686756	0.262052
1.970000	2.834843	385.723192	0.260246	-1.396778	526.587711	0.261893
1.980000	2.786039	385.709840	0.260194	-1.536464	526.581173	0.261742
1.990000	2.741045	385.675931	0.260130	-1.668767	526.664386	0.261613
2.000000	2.697201	385.609749	0.260058	-1.767893	526.809288	0.261513
2.010000	2.652395	385.508413	0.259982	-1.820211	526.976311	0.261441
2.020000	2.607874	385.377769	0.259915	-1.830801	527.130439	0.261389
2.030000	2.568595	385.227320	0.259863	-1.821055	527.252667	0.261343
2.040000	2.540761	385.063420	0.259834	-1.818150	527.343648	0.261289
