time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-2.088211	364.882044	0.208648	2.881513	281.662839	0.226538
0.010000	-2.182690	364.592542	0.208242	2.969792	281.568297	0.226179
0.020000	-2.262492	364.356480	0.207852	3.042262	281.457906	0.225820
0.030000	-2.320747	364.207624	0.207490	3.086214	281.325523	0.225458
0.040000	-2.361464	364.149918	0.207159	3.096119	281.178318	0.225092
0.050000	-2.397111	364.160993	0.206855	3.076583	281.029502	0.224717
0.060000	-2.441759	364.206664	0.206567	3.041992	280.888089	0.224324
0.070000	-2.503670	364.259357	0.206280	3.011316	280.753798	0.223908
0.080000	-2.581528	364.312256	0.205978	2.999672	280.619525	0.223462
0.090000	-2.666336	364.382617	0.205651	3.011133	280.477125	0.222988
0.100000	-2.747599	364.501902	0.205295	3.037005	280.320467	0.222494
0.110000	-2.819882	364.696652	0.204913	3.060313	280.143744	0.221989
0.120000	-2.885830	364.969778	0.204516	3.063249	279.938201	0.221481
0.130000	-2.954161	365.293394	0.204113	3.032997	279.691890	0.220973
0.140000	-3.034418	365.619154	0.203714	2.963480	279.393988	0.220468
0.150000	-3.131954	365.902142	0.203325	2.854049	279.040936	0.219963
0.160000	-3.245936	366.125343	0.202955	2.707881	278.640118	0.219459
0.170000	-3.370750	366.309769	0.202610	2.531902	278.208841	0.218956
0.180000	-3.499008	366.502929	0.202295	2.337509	277.769618	0.218456
0.190000	-3.623899	366.751658	0.202011	2.139884	277.344451	0.217960
0.200000	-3.739937	367.075755	0.201749	1.954419	276.949993	0.217471
0.210000	-3.842903	367.458963	0.201493	1.791281	276.593740	0.216990
0.220000	-3.930276	367.862830	0.201226	1.651345	276.270752	0.216517
0.230000	-4.002382	368.254169	0.200935	1.526692	275.961581	0.216050
0.240000	-4.063191	368.628443	0.200623	1.406163	275.633733	0.215582
0.250000	-4.119519	369.014833	0.200305	1.282842	275.248999	0.215110
0.260000	-4.178707	369.461027	0.200001	1.158635	274.776083	0.214630
0.270000	-4.246136	370.007813	0.199725	1.042842	274.203843	0.214142
0.280000	-4.323989	370.667712	0.199479	0.945815	273.548286	0.213649
0.290000	-4.411587	371.417092	0.199255	0.872053	272.848797	0.213153
0.300000	-4.506510	372.202871	0.199040	0.817092	272.155027	0.212653
0.310000	-4.605674	372.958931	0.198819	0.769575	271.511150	0.212150
0.320000	-4.706100	373.625741	0.198583	0.716686	270.945237	0.211648
0.330000	-4.805583	374.167189	0.198333	0.649817	270.467804	0.211159
0.340000	-4.903199	374.579201	0.198075	0.568106	270.078043	0.210701
0.350000	-4.999131	374.886022	0.197825	0.478978	269.772323	0.210295
0.360000	-5.093300	375.124331	0.197602	0.395858	269.549106	0.209959
0.370000	-5.183140	375.322063	0.197417	0.333844	269.407377	0.209705
0.380000	-5.261825	375.483317	0.197275	0.304725	269.340337	0.209531
0.390000	-5.318513	375.588240	0.197166	0.313349	269.329831	0.209428
0.400000	-5.341272	375.607876	0.197082	0.356937	269.347152	0.209380
0.410000	-5.321782	375.525021	0.197014	0.427187	269.362029	0.209369
0.420000	-5.259666	375.349117	0.196966	0.513181	269.355883	0.209384
0.430000	-5.164107	375.117272	0.196950	0.603234	269.331613	0.209422
0.440000	-5.051463	374.881005	0.196982	0.686042	269.313283	0.209488
0.450000	-4.939533	374.685066	0.197070	0.753070	269.334874	0.209593
0.460000	-4.841011	374.548287	0.197215	0.802649	269.424308	0.209748
0.470000	-4.759345	374.455645	0.197399	0.842926	269.592182	0.209952
0.480000	-4.689098	374.365860	0.197598	0.889718	269.831541	0.210205
0.490000	-4.620373	374.231380	0.197784	0.958733	270.127359	0.210503
0.500000	-4.544553	374.021096	0.197940	1.056760	270.467802	0.210851
0.510000	-4.457981	373.734297	0.198066	1.178229	270.848639	0.211259
0.520000	-4.361742	373.398946	0.198181	1.309799	271.268006	0.211739
0.530000	-4.258223	373.055956	0.198318	1.439623	271.716651	0.212291
0.540000	-4.147049	372.738344	0.198506	1.564677	272.172793	0.212897
0.550000	-4.023162	372.455901	0.198760	1.691383	272.607536	0.213521
0.560000	-3.878435	372.192075	0.199076	1.829701	272.998744	0.214126
0.570000	-3.706235	371.913448	0.199429	1.984795	273.344048	0.214683
0.580000	-3.506795	371.586788	0.199790	2.151093	273.662670	0.215189
0.590000	-3.290621	371.195734	0.200134	2.311552	273.982233	0.215657
0.600000	-3.077673	370.749388	0.200450	2.442323	274.316763	0.216109
0.610000	-2.891767	370.278769	0.200740	2.521096	274.649417	0.216554
0.620000	-2.752094	369.823192	0.201015	2.536257	274.932801	0.216978
