time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	2.317339	404.399270	0.202750	-1.972818	538.102633	0.209130
0.010000	2.211260	404.366790	0.202743	-2.174442	537.713204	0.208983
0.020000	2.120927	404.362486	0.202741	-2.335222	537.418556	0.208875
0.030000	2.056413	404.394068	0.202746	-2.427163	537.280679	0.208831
0.040000	2.020078	404.444037	0.202757	-2.442831	537.309656	0.208854
0.050000	2.007667	404.482910	0.202767	-2.395236	537.465685	0.208924
0.060000	2.012074	404.491052	0.202773	-2.311054	537.678514	0.209010
0.070000	2.027442	404.473270	0.202773	-2.220759	537.873984	0.209080
0.080000	2.051087	404.456186	0.202768	-2.149616	537.996894	0.209109
0.090000	2.082117	404.470933	0.202758	-2.112161	538.023559	0.209094
0.100000	2.117802	404.533290	0.202743	-2.110942	537.962588	0.209044
0.110000	2.150510	404.633499	0.202719	-2.138679	537.846157	0.208980
0.120000	2.167855	404.740308	0.202685	-2.182179	537.715705	0.208929
0.130000	2.156763	404.815127	0.202642	-2.226467	537.606602	0.208906
0.140000	2.109713	404.828042	0.202595	-2.258346	537.536327	0.208916
0.150000	2.030047	404.768756	0.202551	-2.269317	537.500160	0.208949
0.160000	1.933411	404.649354	0.202517	-2.257752	537.476280	0.208987
0.170000	1.843945	404.499332	0.202498	-2.229670	537.438419	0.209009
0.180000	1.786185	404.355613	0.202492	-2.197137	537.370192	0.209004
0.190000	1.775910	404.251413	0.202494	-2.174055	537.273470	0.208973
0.200000	1.814090	404.207867	0.202502	-2.170629	537.165993	0.208930
0.210000	1.886728	404.231096	0.202513	-2.188986	537.069713	0.208892
0.220000	1.970498	404.315068	0.202534	-2.222240	536.997422	0.208877
0.230000	2.041424	404.447976	0.202571	-2.257485	536.946379	0.208893
0.240000	2.083033	404.618305	0.202629	-2.281091	536.902691	0.208939
0.250000	2.091385	404.817397	0.202703	-2.283595	536.852436	0.209004
0.260000	2.075739	405.037819	0.202783	-2.262111	536.790837	0.209076
0.270000	2.054625	405.269562	0.202851	-2.219905	536.722651	0.209144
0.280000	2.048062	405.497122	0.202891	-2.164220	536.653845	0.209198
0.290000	2.068334	405.699596	0.202892	-2.103937	536.581486	0.209237
0.300000	2.113324	405.854215	0.202856	-2.048070	536.490546	0.209259
0.310000	2.166285	405.942518	0.202794	-2.005025	536.362003	0.209266
0.320000	2.203107	405.957576	0.202722	-1.981906	536.188878	0.209258
0.330000	2.203870	405.909766	0.202656	-1.983334	535.990443	0.209234
0.340000	2.162488	405.827873	0.202610	-2.010092	535.813670	0.209194
0.350000	2.089007	405.752994	0.202586	-2.058543	535.716712	0.209140
0.360000	2.003557	405.725747	0.202580	-2.121504	535.739578	0.209075
0.370000	1.926361	405.771419	0.202579	-2.190193	535.876722	0.209004
0.380000	1.870448	405.889970	0.202567	-2.256144	536.068410	0.208931
0.390000	1.840997	406.055976	0.202536	-2.312169	536.219270	0.208857
0.400000	1.839725	406.228387	0.202483	-2.352527	536.237382	0.208788
