time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-3.037630	372.012991	0.205679	4.891341	271.476969	0.231308
0.010000	-2.914781	371.954919	0.205938	5.081086	272.188569	0.231421
0.020000	-2.798725	371.811971	0.206151	5.262532	272.823871	0.231496
0.030000	-2.692736	371.520284	0.206287	5.430742	273.340025	0.231505
0.040000	-2.595210	371.055527	0.206341	5.584034	273.741555	0.231433
0.050000	-2.501526	370.442506	0.206337	5.718931	274.070763	0.231276
0.060000	-2.407561	369.749883	0.206310	5.825350	274.382632	0.231040
0.070000	-2.312646	369.069115	0.206297	5.886975	274.719699	0.230733
0.080000	-2.220561	368.485180	0.206322	5.887331	275.098435	0.230371
0.090000	-2.138561	368.051809	0.206388	5.817277	275.509443	0.229977
0.100000	-2.075276	367.781168	0.206475	5.678943	275.926718	0.229578
0.110000	-2.038203	367.649653	0.206550	5.484578	276.319667	0.229198
0.120000	-2.031202	367.614034	0.206579	5.252685	276.663375	0.228850
0.130000	-2.052504	367.629924	0.206541	5.004430	276.944501	0.228534
0.140000	-2.094250	367.666341	0.206434	4.761091	277.161206	0.228233
0.150000	-2.144561	367.712369	0.206279	4.541378	277.317303	0.227931
0.160000	-2.191913	367.773904	0.206110	4.358015	277.413776	0.227613
0.170000	-2.229886	367.861722	0.205958	4.215007	277.443224	0.227276
0.180000	-2.259642	367.977159	0.205841	4.107662	277.391629	0.226930
0.190000	-2.288691	368.104888	0.205752	4.025867	277.247086	0.226588
0.200000	-2.326841	368.219250	0.205665	3.958628	277.009845	0.226263
0.210000	-2.381883	368.301790	0.205545	3.897134	276.696460	0.225960
0.220000	-2.457268	368.359171	0.205367	3.835142	276.334480	0.225677
0.230000	-2.552260	368.429155	0.205128	3.767950	275.950540	0.225404
0.240000	-2.663316	368.569224	0.204845	3.692127	275.559316	0.225131
0.250000	-2.785136	368.833051	0.204550	3.606759	275.160291	0.224854
0.260000	-2.910890	369.247063	0.204272	3.514746	274.744053	0.224575
0.270000	-3.032416	369.798554	0.204029	3.421977	274.303500	0.224302
0.280000	-3.141377	370.439230	0.203822	3.334011	273.842469	0.224044
0.290000	-3.231457	371.099610	0.203641	3.252506	273.376663	0.223809
0.300000	-3.300547	371.706308	0.203473	3.174379	272.927262	0.223595
0.310000	-3.351585	372.197050	0.203302	3.094669	272.511870	0.223396
0.320000	-3.391436	372.532876	0.203118	3.010909	272.138020	0.223195
0.330000	-3.428171	372.707834	0.202919	2.925511	271.802187	0.222979
0.340000	-3.467888	372.753587	0.202704	2.844324	271.494464	0.222743
0.350000	-3.512448	372.734142	0.202479	2.772478	271.206452	0.222491
0.360000	-3.559262	372.728736	0.202257	2.710532	270.937755	0.222237
0.370000	-3.603480	372.807463	0.202048	2.653526	270.696111	0.221999
0.380000	-3.641620	373.009564	0.201861	2.593691	270.489467	0.221786
0.390000	-3.674627	373.334079	0.201701	2.525289	270.314140	0.221593
0.400000	-3.708370	373.746902	0.201562	2.448692	270.147049	0.221406
0.410000	-3.751083	374.200379	0.201433	2.370894	269.948216	0.221204
0.420000	-3.809291	374.655683	0.201299	2.301672	269.673315	0.220979
0.430000	-3.884763	375.097252	0.201150	2.247468	269.290133	0.220738
0.440000	-3.974252	375.533235	0.200979	2.206947	268.791142	0.220502
0.450000	-4.071768	375.983768	0.200792	2.171526	268.196975	0.220301
0.460000	-4.171638	376.465446	0.200602	2.131195	267.549891	0.220157
0.470000	-4.270461	376.981608	0.200424	2.082410	266.900149	0.220075
0.480000	-4.367160	377.523458	0.200270	2.033096	266.290746	0.220044
0.490000	-4.461625	378.079449	0.200147	2.001115	265.746244	0.220043
0.500000	-4.553025	378.644767	0.200055	2.006252	265.269078	0.220048
0.510000	-4.638757	379.222967	0.199993	2.059888	264.842879	0.220045
0.520000	-4.714482	379.818119	0.199953	2.158266	264.439659	0.220030
0.530000	-4.775215	380.424027	0.199923	2.283494	264.027878	0.220011
0.540000	-4.817169	381.020693	0.199890	2.411828	263.580109	0.220001
0.550000	-4.839770	381.583435	0.199841	2.524345	263.079578	0.220014
0.560000	-4.847015	382.099863	0.199768	2.613758	262.523542	0.220061
0.570000	-4.847216	382.582180	0.199678	2.684055	261.920951	0.220147
0.580000	-4.850612	383.063882	0.199586	2.744543	261.284791	0.220265
0.590000	-4.865483	383.580427	0.199509	2.803122	260.624246	0.220406
0.600000	-4.894596	384.145631	0.199461	2.862878	259.943212	0.220554
0.610000	-4.934165	384.740027	0.199441	2.922661	259.246850	0.220696
0.620000	-4.976228	385.320270	0.199437	2.979485	258.550414	0.220833
0.630000	-5.013159	385.844430	0.199434	3.030606	257.881579	0.220972
0.640000	-5.041463	386.297065	0.199424	3.074889	257.272238	0.221130
0.650000	-5.062428	386.698336	0.199404	3.114096	256.744132	0.221316
0.660000	-5.079414	387.092550	0.199380	3.153739	256.297980	0.221529
0.670000	-5.093929	387.525024	0.199357	3.201787	255.913742	0.221754
0.680000	-5.103447	388.022451	0.199340	3.264159	255.562177	0.221965
0.690000	-5.102676	388.587394	0.199328	3.339037	255.220135	0.222141
0.700000	-5.087651	389.206230	0.199322	3.414690	254.879527	0.222272
