time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	1.786741	335.591394	0.213740	-1.796451	318.844130	0.211921
0.010000	1.745282	334.976783	0.213702	-1.775041	318.701222	0.211792
0.020000	1.722177	334.435142	0.213678	-1.755807	318.602466	0.211699
0.030000	1.727795	334.012467	0.213674	-1.735871	318.578921	0.211662
0.040000	1.759982	333.717484	0.213690	-1.707367	318.640628	0.211684
0.050000	1.806076	333.529148	0.213720	-1.663211	318.777301	0.211748
0.060000	1.849060	333.414302	0.213753	-1.604413	318.964635	0.211829
0.070000	1.874138	333.342297	0.213785	-1.543060	319.172304	0.211905
0.080000	1.872911	333.289162	0.213816	-1.497880	319.371328	0.211961
0.090000	1.844686	333.233931	0.213850	-1.484498	319.540376	0.211995
0.100000	1.796072	333.155033	0.213894	-1.506299	319.670537	0.212017
0.110000	1.739875	333.032066	0.213948	-1.551704	319.766964	0.212042
0.120000	1.693052	332.851786	0.214008	-1.599642	319.846021	0.212084
0.130000	1.672911	332.613224	0.214067	-1.629795	319.928671	0.212153
0.140000	1.691555	332.328172	0.214111	-1.631369	320.033018	0.212251
0.150000	1.750343	332.017317	0.214131	-1.605526	320.169239	0.212369
0.160000	1.837289	331.704999	0.214127	-1.561110	320.338453	0.212495
0.170000	1.929784	331.414999	0.214110	-1.507510	320.534980	0.212615
0.180000	2.002623	331.167654	0.214101	-1.449572	320.750169	0.212717
0.190000	2.038305	330.977324	0.214123	-1.387256	320.975834	0.212797
0.200000	2.034676	330.849931	0.214192	-1.319273	321.205939	0.212854
0.210000	2.005833	330.781660	0.214304	-1.247703	321.436131	0.212897
0.220000	1.975519	330.760150	0.214437	-1.180587	321.661725	0.212934
0.230000	1.966208	330.768019	0.214557	-1.130998	321.875581	0.212976
0.240000	1.989214	330.786964	0.214629	-1.112923	322.067335	0.213033
0.250000	2.040269	330.800679	0.214635	-1.135690	322.224534	0.213107
0.260000	2.101942	330.796680	0.214580	-1.199344	322.334883	0.213195
0.270000	2.151137	330.768882	0.214488	-1.293126	322.388368	0.213289
