time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	1.872600	372.236409	0.234111	-4.093869	347.934937	0.216041
0.010000	1.938860	371.883440	0.234415	-3.872545	349.055634	0.216369
0.020000	2.002236	371.503719	0.234693	-3.672291	350.109272	0.216686
0.030000	2.061226	371.087489	0.234932	-3.504998	351.047894	0.216990
0.040000	2.116685	370.646157	0.235134	-3.369412	351.851624	0.217284
0.050000	2.172676	370.199161	0.235312	-3.253932	352.529929	0.217580
0.060000	2.236207	369.753100	0.235483	-3.143750	353.112291	0.217890
0.070000	2.315206	369.289005	0.235653	-3.027306	353.631964	0.218222
0.080000	2.415041	368.769061	0.235819	-2.898359	354.110167	0.218574
0.090000	2.535079	368.160878	0.235976	-2.754141	354.548791	0.218931
0.100000	2.667313	367.464470	0.236118	-2.593326	354.936120	0.219272
0.110000	2.798445	366.723577	0.236248	-2.416947	355.263350	0.219579
0.120000	2.914986	366.011820	0.236376	-2.231655	355.543085	0.219845
0.130000	3.008868	365.399616	0.236517	-2.051681	355.818303	0.220079
0.140000	3.080326	364.919684	0.236679	-1.896285	356.153899	0.220292
0.150000	3.136227	364.549746	0.236868	-1.782934	356.612291	0.220497
0.160000	3.184932	364.220756	0.237075	-1.719848	357.225160	0.220695
0.170000	3.231058	363.845065	0.237285	-1.702339	357.978051	0.220873
0.180000	3.273384	363.349722	0.237474	-1.715183	358.818425	0.221011
0.190000	3.306787	362.699926	0.237619	-1.739922	359.683620	0.221088
0.200000	3.326488	361.904313	0.237703	-1.763415	360.532516	0.221093
0.210000	3.331849	361.002464	0.237723	-1.783554	361.362768	0.221024
0.220000	3.327817	360.041768	0.237697	-1.809538	362.205383	0.220890
0.230000	3.323792	359.054157	0.237656	-1.856631	363.102498	0.220699
0.240000	3.330835	358.042989	0.237639	-1.937708	364.082702	0.220463
0.250000	3.358331	356.986357	0.237675	-2.055476	365.147065	0.220191
0.260000	3.410883	355.856048	0.237779	-2.199274	366.270947	0.219896
0.270000	3.486155	354.643296	0.237939	-2.348327	367.417701	0.219593
0.280000	3.574583	353.377525	0.238131	-2.480024	368.555004	0.219295
0.290000	3.661645	352.126043	0.238320	-2.579029	369.664630	0.219019
0.300000	3.732343	350.971616	0.238476	-2.642932	370.741527	0.218773
0.310000	3.776163	349.977015	0.238581	-2.682288	371.784929	0.218563
0.320000	3.790266	349.153953	0.238627	-2.715785	372.788835	0.218384
0.330000	3.779476	348.453372	0.238615	-2.763062	373.738590	0.218228
0.340000	3.753359	347.784345	0.238552	-2.838158	374.615337	0.218081
0.350000	3.722031	347.054754	0.238449	-2.945910	375.404665	0.217930
0.360000	3.692734	346.215497	0.238324	-3.082147	376.103553	0.217763
0.370000	3.668568	345.287125	0.238197	-3.236612	376.721483	0.217579
0.380000	3.649639	344.355392	0.238090	-3.396395	377.275137	0.217381
0.390000	3.635674	343.536666	0.238020	-3.548140	377.778831	0.217180
0.400000	3.628425	342.928719	0.237996	-3.679211	378.234210	0.216985
0.410000	3.632309	342.569939	0.238017	-3.779478	378.623361	0.216804
0.420000	3.652773	342.426584	0.238069	-3.844825	378.909973	0.216639
0.430000	3.693219	342.414404	0.238131	-3.880927	379.051898	0.216489
0.440000	3.752215	342.443404	0.238178	-3.903666	379.023452	0.216352
0.450000	3.822586	342.461835	0.238191	-3.933438	378.838126	0.216224
0.460000	3.892946	342.475678	0.238163	-3.984689	378.557548	0.216099
0.470000	3.950955	342.534315	0.238097	-4.056340	378.276655	0.215969
0.480000	3.986825	342.693545	0.238003	-4.129591	378.087916	0.215824
0.490000	3.995670	342.980045	0.237896	-4.175864	378.041250	0.215658
0.500000	3.977973	343.378087	0.237786	-4.171672	378.120593	0.215468
0.510000	3.938284	343.842916	0.237678	-4.112708	378.249304	0.215260
0.520000	3.883109	344.327952	0.237571	-4.019155	378.320500	0.215047
0.530000	3.819230	344.806715	0.237458	-3.928543	378.235828	0.214846
0.540000	3.753336	345.277593	0.237332	-3.879419	377.934280	0.214671
0.550000	3.692630	345.753234	0.237186	-3.894647	377.400924	0.214528
0.560000	3.645040	346.246368	0.237018	-3.973335	376.657462	0.214411
0.570000	3.617629	346.764236	0.236831	-4.094711	375.744838	0.214304
0.580000	3.613209	347.315828	0.236631	-4.229669	374.708724	0.214185
0.590000	3.626986	347.925946	0.236424	-4.351753	373.592404	0.214036
0.600000	3.645740	348.644507	0.236210	-4.441916	372.433941	0.213851
0.610000	3.651005	349.541516	0.235987	-4.487547	371.261530	0.213641
0.620000	3.625333	350.686564	0.235748	-4.480691	370.084767	0.213430
0.630000	3.558695	352.121598	0.235494	-4.419414	368.885978	0.213252
0.640000	3.451800	353.841077	0.235228	-4.311422	367.618714	0.213137
0.650000	3.314844	355.790826	0.234953	-4.175107	366.217391	0.213105
0.660000	3.162783	357.887032	0.234675	-4.034211	364.615890	0.213156
0.670000	3.009781	360.045888	0.234388	-3.907626	362.768420	0.213272
0.680000	2.865273	362.208864	0.234084	-3.800713	360.665314	0.213422
0.690000	2.732539	364.351859	0.233751	-3.704522	358.338922	0.213569
0.700000	2.609384	366.476434	0.233384	-3.603897	355.858421	0.213686
0.710000	2.490027	368.591676	0.232989	-3.489162	353.315598	0.213759
0.720000	2.367478	370.699598	0.232582	-3.363787	350.805567	0.213801
0.730000	2.235759	372.792363	0.232185	-3.243438	348.406927	0.213839
0.740000	2.091372	374.859787	0.231813	-3.147381	346.165883	0.213910
0.750000	1.933751	376.897904	0.231475	-3.087293	344.088834	0.214039
0.760000	1.765091	378.909675	0.231170	-3.059304	342.146877	0.214232
0.770000	1.590306	380.896289	0.230895	-3.043071	340.292074	0.214471
0.780000	1.417261	382.845397	0.230647	-3.008546	338.479959	0.214719
0.790000	1.256460	384.725122	0.230427	-2.928034	336.689186	0.214941
0.800000	1.119121	386.488748	0.230239	-2.789043	334.930783	0.215112
0.810000	1.013648	388.088265	0.230083	-2.602560	333.245163	0.215229
0.820000	0.942165	389.490141	0.229959	-2.402267	331.690537	0.215306
0.830000	0.899480	390.685746	0.229865	-2.233389	330.327805	0.215365
0.840000	0.875562	391.691596	0.229801	-2.134752	329.205215	0.215426
0.850000	0.860232	392.539348	0.229766	-2.122033	328.344560	0.215502
0.860000	0.847106	393.260514	0.229764	-2.180835	327.731932	0.215594
0.870000	0.834345	393.874022	0.229795	-2.273689	327.317899	0.215692
0.880000	0.822127	394.383771	0.229857	-2.357646	327.030447	0.215783
0.890000	0.809218	394.787290	0.229943	-2.403240	326.797782	0.215851
0.900000	0.791689	395.088637	0.230039	-2.405095	326.571578	0.215880
0.910000	0.765195	395.305120	0.230127	-2.379413	326.339684	0.215862
0.920000	0.729379	395.462323	0.230192	-2.351024	326.122299	0.215801
0.930000	0.691013	395.581945	0.230224	-2.337997	325.953667	0.215712
0.940000	0.662967	395.673291	0.230225	-2.342243	325.857962	0.215619
0.950000	0.658744	395.736167	0.230206	-2.350371	325.830533	0.215548
0.960000	0.685453	395.773247	0.230185	-2.342937	325.833645	0.215519
0.970000	0.739485	395.802312	0.230184	-2.305937	325.809704	0.215538
0.980000	0.807829	395.858801	0.230217	-2.238073	325.706630	0.215601
0.990000	0.874575	395.985641	0.230293	-2.150686	325.503069	0.215695
1.000000	0.928903	396.214906	0.230411	-2.061668	325.220114	0.215810
1.010000	0.969844	396.549953	0.230561	-1.987262	324.912968	0.215938
