time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-2.412377	392.047988	0.216120	2.440893	547.865944	0.214491
0.010000	-2.324643	392.234539	0.216088	2.441485	548.208074	0.214627
0.020000	-2.237223	392.431696	0.216066	2.433108	548.547172	0.214753
0.030000	-2.148879	392.648223	0.216061	2.411989	548.869320	0.214858
0.040000	-2.057385	392.886907	0.216079	2.381483	549.143507	0.214936
0.050000	-1.962362	393.140767	0.216119	2.350655	549.325057	0.214987
0.060000	-1.868544	393.393174	0.216173	2.330496	549.368670	0.215016
0.070000	-1.787160	393.624448	0.216231	2.330034	549.246803	0.215035
0.080000	-1.734271	393.822596	0.216284	2.354133	548.965647	0.215067
0.090000	-1.726338	393.991487	0.216327	2.403391	548.570666	0.215131
0.100000	-1.774168	394.150167	0.216363	2.475338	548.137408	0.215245
0.110000	-1.877071	394.322701	0.216398	2.565692	547.749547	0.215416
0.120000	-2.019573	394.524749	0.216435	2.668931	547.472053	0.215637
0.130000	-2.172899	394.755657	0.216469	2.778263	547.330084	0.215884
0.140000	-2.301983	395.001144	0.216493	2.885737	547.302153	0.216131
0.150000	-2.376350	395.244567	0.216497	2.983167	547.329927	0.216346
0.160000	-2.381023	395.479460	0.216477	3.063995	547.339913	0.216508
0.170000	-2.322907	395.715666	0.216437	3.125377	547.267731	0.216609
0.180000	-2.229334	395.975349	0.216392	3.169415	547.075774	0.216654
0.190000	-2.138444	396.280609	0.216357	3.202578	546.758918	0.216658
0.200000	-2.084782	396.638606	0.216343	3.233195	546.338320	0.216643
0.210000	-2.086224	397.031361	0.216352	3.267942	545.848205	0.216627
0.220000	-2.138411	397.415416	0.216373	3.308893	545.323081	0.216624
0.230000	-2.219630	397.732438	0.216391	3.352555	544.791764	0.216639
0.240000	-2.303704	397.927386	0.216392	3.391265	544.279977	0.216670
0.250000	-2.373811	397.967914	0.216371	3.416182	543.817344	0.216708
0.260000	-2.429432	397.857870	0.216331	3.420364	543.441130	0.216744
0.270000	-2.482783	397.639376	0.216287	3.400570	543.190673	0.216765
0.280000	-2.547765	397.381654	0.216250	3.357203	543.093124	0.216761
0.290000	-2.628998	397.159642	0.216231	3.292859	543.148617	0.216718
0.300000	-2.717913	397.029813	0.216231	3.210567	543.325753	0.216622
0.310000	-2.797700	397.012290	0.216243	3.112711	543.573010	0.216465
0.320000	-2.853196	397.086157	0.216256	3.000967	543.841216	0.216245
0.330000	-2.879101	397.199329	0.216259	2.876913	544.103994	0.215973
0.340000	-2.881665	397.288250	0.216247	2.742732	544.363725	0.215667
0.350000	-2.873479	397.298935	0.216221	2.601701	544.640050	0.215350
0.360000	-2.865219	397.201268	0.216189	2.458460	544.949683	0.215040
0.370000	-2.859450	396.992356	0.216157	2.319039	545.291771	0.214746
0.380000	-2.849712	396.689619	0.216136	2.190294	545.648433	0.214471
0.390000	-2.824650	396.317998	0.216128	2.078471	545.999205	0.214219
0.400000	-2.774493	395.896963	0.216133	1.987315	546.338669	0.213998
0.410000	-2.696617	395.432468	0.216147	1.916952	546.684910	0.213822
0.420000	-2.598014	394.917075	0.216159	1.864735	547.072945	0.213706
0.430000	-2.493928	394.338539	0.216158	1.827909	547.536952	0.213660
0.440000	-2.403297	393.693338	0.216134	1.806245	548.091823	0.213675
0.450000	-2.342624	392.998417	0.216081	1.802250	548.724478	0.213732
0.460000	-2.320512	392.293987	0.215999	1.818009	549.399253	0.213799
0.470000	-2.335124	391.633806	0.215895	1.850264	550.073472	0.213849
0.480000	-2.375944	391.065751	0.215779	1.887149	550.714187	0.213866
0.490000	-2.429331	390.611459	0.215664	1.909560	551.307852	0.213850
0.500000	-2.485153	390.255517	0.215557	1.897634	551.860112	0.213812
0.510000	-2.540747	389.950295	0.215466	1.839633	552.388519	0.213770
0.520000	-2.599856	389.634492	0.215396	1.738795	552.913018	0.213745
0.530000	-2.667442	389.256613	0.215350	1.614315	553.447463	0.213747
0.540000	-2.744034	388.793373	0.215332	1.495395	553.993464	0.213781
0.550000	-2.823458	388.256764	0.215342	1.410619	554.537835	0.213839
0.560000	-2.895201	387.688638	0.215379	1.377187	555.055419	0.213910
0.570000	-2.949461	387.145052	0.215439	1.394625	555.517544	0.213979
0.580000	-2.981381	386.674807	0.215516	1.445466	555.902953	0.214039
0.590000	-2.991932	386.299309	0.215605	1.502312	556.205964	0.214089
0.600000	-2.985318	386.002784	0.215697	1.538148	556.438332	0.214136
0.610000	-2.964911	385.739394	0.215783	1.535845	556.625360	0.214187
0.620000	-2.930588	385.455391	0.215858	1.493555	556.799422	0.214245
0.630000	-2.879636	385.114954	0.215919	1.424415	556.993391	0.214309
0.640000	-2.811164	384.715367	0.215970	1.350942	557.234440	0.214372
0.650000	-2.731154	384.284055	0.216018	1.296151	557.538380	0.214424
0.660000	-2.653764	383.861705	0.216065	1.274555	557.906285	0.214453
0.670000	-2.596266	383.483206	0.216108	1.286475	558.325732	0.214456
0.680000	-2.569548	383.166437	0.216136	1.318025	558.776720	0.214434
0.690000	-2.570177	382.911150	0.216139	1.347072	559.238811	0.214398
0.700000	-2.579838	382.703393	0.216112	1.352975	559.694901	0.214366
0.710000	-2.573419	382.519995	0.216066	1.326145	560.129502	0.214355
0.720000	-2.531446	382.331529	0.216021	1.273265	560.523264	0.214379
0.730000	-2.450118	382.106465	0.216001	1.215469	560.847860	0.214437
0.740000	-2.343945	381.819915	0.216021	1.179671	561.065286	0.214521
0.750000	-2.240255	381.466723	0.216084	1.186373	561.134097	0.214612
0.760000	-2.168663	381.073309	0.216178	1.239315	561.022754	0.214690
0.770000	-2.150459	380.699752	0.216284	1.321907	560.726838	0.214741
0.780000	-2.192378	380.426402	0.216388	1.402497	560.282833	0.214761
0.790000	-2.286714	380.327097	0.216480	1.446545	559.769418	0.214760
0.800000	-2.416485	380.439443	0.216559	1.430686	559.290887	0.214757
0.810000	-2.561867	380.745924	0.216629	1.352975	558.946291	0.214773
0.820000	-2.704124	381.175500	0.216696	1.235278	558.796852	0.214825
0.830000	-2.825700	381.625915	0.216767	1.116959	558.846770	0.214925
0.840000	-2.908556	381.997362	0.216846	1.042289	559.046459	0.215072
0.850000	-2.934458	382.223239	0.216939	1.046214	559.316062	0.215264
0.860000	-2.889525	382.286040	0.217048	1.143516	559.577765	0.215494
0.870000	-2.771677	382.214493	0.217173	1.324882	559.782759	0.215754
0.880000	-2.596172	382.067145	0.217311	1.560665	559.923109	0.216030
0.890000	-2.394191	381.912250	0.217456	1.810467	560.026654	0.216304
0.900000	-2.203097	381.811637	0.217601	2.034991	560.139890	0.216552
0.910000	-2.052590	381.810175	0.217739	2.206392	560.306870	0.216754
0.920000	-1.954438	381.928215	0.217866	2.314319	560.551526	0.216899
0.930000	-1.901759	382.155310	0.217981	2.366476	560.868148	0.216999
0.940000	-1.877777	382.447615	0.218088	2.384198	561.221503	0.217083
0.950000	-1.867692	382.733954	0.218188	2.394840	561.555228	0.217192
0.960000	-1.865677	382.933276	0.218281	2.423311	561.805279	0.217363
0.970000	-1.873188	382.979927	0.218367	2.484911	561.914618	0.217613
0.980000	-1.891463	382.846977	0.218444	2.581022	561.846112	0.217930
0.990000	-1.915050	382.556532	0.218513	2.698615	561.592027	0.218280
1.000000	-1.931705	382.171065	0.218579	2.813939	561.179517	0.218615
1.010000	-1.928694	381.769048	0.218646	2.899879	560.671282	0.218897
1.020000	-1.901016	381.416131	0.218715	2.935214	560.159098	0.219106
1.030000	-1.856189	381.145203	0.218777	2.912722	559.747440	0.219249
1.040000	-1.812925	380.953535	0.218824	2.842776	559.527317	0.219349
1.050000	-1.794423	380.815772	0.218844	2.750238	559.547130	0.219437
1.060000	-1.819296	380.703381	0.218834	2.665125	559.793369	0.219532
1.070000	-1.893645	380.599112	0.218803	2.610608	560.193403	0.219639
1.080000	-2.007289	380.499674	0.218767	2.593909	560.643147	0.219751
1.090000	-2.135849	380.407680	0.218747	2.605051	561.049064	0.219854
1.100000	-2.248534	380.320050	0.218758	2.624853	561.365258	0.219945
1.110000	-2.319107	380.221117	0.218805	2.638483	561.608111	0.220036
1.120000	-2.335546	380.084878	0.218881	2.647220	561.842043	0.220155
1.130000	-2.303661	379.885187	0.218971	2.671337	562.143883	0.220331
1.140000	-2.242470	379.608503	0.219058	2.741655	562.562907	0.220583
1.150000	-2.173674	379.262737	0.219129	2.883759	563.094723	0.220910
1.160000	-2.111292	378.877507	0.219181	3.103210	563.680152	0.221284
1.170000	-2.057624	378.494672	0.219220	3.379569	564.228780	0.221665
1.180000	-2.007649	378.152437	0.219255	3.672206	564.656075	0.222017
1.190000	-1.958423	377.870078	0.219295	3.934777	564.917462	0.222315
1.200000	-1.916723	377.641327	0.219341	4.131421	565.024648	0.222560
1.210000	-1.899374	377.441049	0.219385	4.247698	565.037541	0.222768
1.220000	-1.925534	377.242597	0.219420	4.292336	565.035798	0.222960
1.230000	-2.005409	377.036103	0.219440	4.290250	565.082921	0.223153
1.240000	-2.132097	376.835978	0.219454	4.270822	565.199142	0.223351
1.250000	-2.281274	376.671721	0.219477	4.256903	565.355503	0.223543
1.260000	-2.418858	376.566878	0.219524	4.258804	565.491763	0.223711
1.270000	-2.512689	376.519559	0.219603	4.274604	565.549605	0.223835
1.280000	-2.542929	376.497830	0.219708	4.295110	565.505267	0.223903
1.290000	-2.507325	376.453863	0.219817	4.310276	565.385807	0.223915
1.300000	-2.420229	376.348169	0.219901	4.314237	565.260931	0.223882
1.310000	-2.306690	376.168459	0.219935	4.307453	565.214305	0.223826
1.320000	-2.194156	375.931627	0.219907	4.295807	565.308813	0.223774
1.330000	-2.104673	375.669104	0.219825	4.287468	565.563315	0.223750
1.340000	-2.049987	375.406801	0.219709	4.289017	565.951460	0.223772
1.350000	-2.030938	375.153364	0.219589	4.302724	566.420089	0.223845
1.360000	-2.040794	374.903201	0.219494	4.326493	566.914210	0.223966
1.370000	-2.070430	374.649575	0.219446	4.356698	567.394339	0.224125
1.380000	-2.112425	374.396012	0.219454	4.392345	567.839868	0.224311
1.390000	-2.162103	374.156137	0.219515	4.437880	568.242103	0.224515
1.400000	-2.215773	373.941103	0.219618	4.502483	568.595810	0.224730
1.410000	-2.268515	373.743493	0.219743	4.595710	568.896226	0.224949
1.420000	-2.313912	373.530283	0.219870	4.721601	569.142472	0.225167
1.430000	-2.346200	373.252437	0.219978	4.874483	569.343112	0.225376
1.440000	-2.362894	372.868410	0.220051	5.038804	569.518425	0.225564
1.450000	-2.365399	372.369728	0.220079	5.193095	569.696572	0.225719
1.460000	-2.356967	371.794577	0.220055	5.315963	569.904521	0.225822
1.470000	-2.339875	371.221100	0.219984	5.391273	570.157128	0.225859
1.480000	-2.314555	370.742205	0.219873	5.410679	570.448661	0.225821
1.490000	-2.281680	370.432811	0.219740	5.373516	570.750946	0.225707
1.500000	-2.245590	370.323979	0.219604	5.285255	571.020874	0.225529
