time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-3.627286	330.129804	0.219200	2.345041	315.236135	0.233260
0.010000	-3.486881	330.004692	0.219004	2.311356	315.315976	0.233228
0.020000	-3.377479	329.851892	0.218828	2.264377	315.430967	0.233189
0.030000	-3.318731	329.641773	0.218685	2.203652	315.604427	0.233146
0.040000	-3.313064	329.350765	0.218577	2.144799	315.841474	0.233118
0.050000	-3.346820	328.971581	0.218499	2.112461	316.131149	0.233125
0.060000	-3.397598	328.522239	0.218439	2.126470	316.455180	0.233186
0.070000	-3.444122	328.046556	0.218390	2.189584	316.797811	0.233300
0.080000	-3.474132	327.602344	0.218347	2.284417	317.150538	0.233449
0.090000	-3.487016	327.239995	0.218311	2.381897	317.509146	0.233604
0.100000	-3.490512	326.980135	0.218285	2.456862	317.866116	0.233739
0.110000	-3.493793	326.801115	0.218273	2.501847	318.205284	0.233838
0.120000	-3.501107	326.643923	0.218276	2.530633	318.504374	0.233899
0.130000	-3.509698	326.434642	0.218294	2.568914	318.745334	0.233934
0.140000	-3.513019	326.116236	0.218322	2.637371	318.926277	0.233957
0.150000	-3.506779	325.675975	0.218357	2.737377	319.066795	0.233980
0.160000	-3.493333	325.155023	0.218393	2.847963	319.202227	0.234010
0.170000	-3.480823	324.633686	0.218428	2.935729	319.369440	0.234053
0.180000	-3.477081	324.197616	0.218463	2.971708	319.591636	0.234111
0.190000	-3.482305	323.901190	0.218500	2.945799	319.869282	0.234190
0.200000	-3.485989	323.746825	0.218543	2.871718	320.179726	0.234288
0.210000	-3.471206	323.690243	0.218603	2.781095	320.483685	0.234403
0.220000	-3.424360	323.666512	0.218693	2.710623	320.735808	0.234528
0.230000	-3.344504	323.620332	0.218823	2.688489	320.897597	0.234656
0.240000	-3.246114	323.523922	0.218999	2.725447	320.951019	0.234784
0.250000	-3.153208	323.375861	0.219208	2.813117	320.908933	0.234915
0.260000	-3.088153	323.186798	0.219426	2.929012	320.816804	0.235056
0.270000	-3.061688	322.964740	0.219621	3.045473	320.742084	0.235215
0.280000	-3.069566	322.710466	0.219764	3.138762	320.753341	0.235397
0.290000	-3.096753	322.425421	0.219841	3.195043	320.896761	0.235599
0.300000	-3.125654	322.125888	0.219865	3.211778	321.179541	0.235814
0.310000	-3.143230	321.852917	0.219864	3.195301	321.566609	0.236030
0.320000	-3.143725	321.668845	0.219880	3.156768	321.991477	0.236236
0.330000	-3.127134	321.637475	0.219946	3.108649	322.376633	0.236420
0.340000	-3.095982	321.793946	0.220079	3.062740	322.655893	0.236578
0.350000	-3.053090	322.118284	0.220268	3.029453	322.790955	0.236709
0.360000	-3.001327	322.528686	0.220486	3.017680	322.777064	0.236823
0.370000	-2.944486	322.903409	0.220697	3.034539	322.637279	0.236932
0.380000	-2.887769	323.125588	0.220875	3.084523	322.409594	0.237055
0.390000	-2.837087	323.131507	0.221010	3.167732	322.133760	0.237200
0.400000	-2.797597	322.938726	0.221109	3.277538	321.843576	0.237370
0.410000	-2.772372	322.639663	0.221189	3.399144	321.565999	0.237550
0.420000	-2.761669	322.363778	0.221259	3.510978	321.323416	0.237720
0.430000	-2.762611	322.226984	0.221324	3.589840	321.133543	0.237858
0.440000	-2.769132	322.291978	0.221377	3.618238	321.004392	0.237951
0.450000	-2.772607	322.555661	0.221416	3.590418	320.927158	0.237995
0.460000	-2.763838	322.965090	0.221439	3.514002	320.873019	0.238001
0.470000	-2.736343	323.449771	0.221454	3.406818	320.798032	0.237984
0.480000	-2.689677	323.952363	0.221471	3.291099	320.655273	0.237961
