time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	2.863052	356.232623	0.234080	-4.748357	296.162736	0.225970
0.010000	2.820348	356.446203	0.233819	-4.683553	296.227177	0.225497
0.020000	2.771056	356.573113	0.233531	-4.662489	296.294079	0.225062
0.030000	2.708863	356.565787	0.233201	-4.707316	296.363386	0.224687
0.040000	2.628943	356.433838	0.232830	-4.809417	296.432270	0.224371
0.050000	2.529982	356.233604	0.232436	-4.936425	296.497620	0.224102
0.060000	2.415871	356.035186	0.232045	-5.050783	296.557748	0.223861
0.070000	2.295846	355.885190	0.231686	-5.128641	296.610798	0.223640
0.080000	2.182762	355.785133	0.231380	-5.168690	296.651292	0.223444
0.090000	2.090142	355.696478	0.231136	-5.187446	296.669105	0.223279
0.100000	2.028876	355.568373	0.230949	-5.205608	296.653797	0.223152
0.110000	2.004191	355.371668	0.230811	-5.234419	296.602514	0.223066
0.120000	2.013495	355.120014	0.230711	-5.269581	296.525784	0.223015
0.130000	2.046058	354.867260	0.230640	-5.294786	296.446062	0.222993
0.140000	2.085433	354.683907	0.230595	-5.291365	296.388517	0.222992
0.150000	2.114536	354.626020	0.230574	-5.247997	296.368687	0.223004
0.160000	2.121716	354.712294	0.230574	-5.165592	296.383681	0.223024
0.170000	2.105162	354.919360	0.230590	-5.055981	296.411582	0.223045
0.180000	2.073609	355.195736	0.230614	-4.936483	296.419313	0.223067
0.190000	2.043010	355.486137	0.230636	-4.823934	296.374940	0.223094
0.200000	2.030688	355.753982	0.230652	-4.730974	296.258387	0.223136
0.210000	2.049305	355.992016	0.230660	-4.665075	296.065710	0.223207
0.220000	2.102823	356.217594	0.230673	-4.628783	295.805909	0.223319
0.230000	2.185656	356.456778	0.230710	-4.619458	295.493531	0.223475
0.240000	2.285139	356.726574	0.230797	-4.628479	295.142303	0.223672
0.250000	2.386376	357.024821	0.230955	-4.641672	294.763569	0.223894
0.260000	2.477675	357.332570	0.231193	-4.642697	294.369431	0.224122
0.270000	2.554467	357.626867	0.231500	-4.618781	293.977156	0.224339
0.280000	2.620160	357.896374	0.231848	-4.565714	293.610832	0.224536
0.290000	2.683700	358.150775	0.232204	-4.488822	293.298416	0.224707
0.300000	2.754964	358.418153	0.232539	-4.399188	293.065223	0.224857
0.310000	2.839906	358.730923	0.232836	-4.307653	292.926625	0.224993
0.320000	2.937398	359.107622	0.233093	-4.220315	292.882665	0.225125
0.330000	3.039139	359.540618	0.233316	-4.137830	292.916399	0.225261
0.340000	3.132966	359.996531	0.233517	-4.058122	292.996531	0.225406
0.350000	3.208475	360.428506	0.233710	-3.980080	293.083686	0.225561
0.360000	3.262460	360.792960	0.233906	-3.905685	293.138498	0.225719
0.370000	3.301413	361.062234	0.234118	-3.839461	293.129181	0.225875
0.380000	3.339515	361.228785	0.234356	-3.786158	293.036764	0.226026
0.390000	3.392801	361.301962	0.234625	-3.748668	292.857333	0.226173
0.400000	3.472134	361.301437	0.234922	-3.727689	292.601465	0.226318
0.410000	3.578260	361.251216	0.235237	-3.722947	292.291299	0.226468
0.420000	3.701295	361.176410	0.235559	-3.734372	291.955541	0.226626
0.430000	3.824987	361.103023	0.235873	-3.761614	291.623108	0.226797
0.440000	3.933895	361.059069	0.236174	-3.801907	291.316822	0.226985
0.450000	4.020078	361.074008	0.236464	-3.848064	291.049090	0.227192
0.460000	4.085971	361.173768	0.236751	-3.888962	290.820955	0.227413
0.470000	4.141991	361.371391	0.237045	-3.913301	290.624585	0.227640
0.480000	4.200342	361.657433	0.237352	-3.914853	290.448054	0.227856
0.490000	4.268657	361.996639	0.237670	-3.895630	290.280685	0.228043
