time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-2.562246	357.599130	0.195439	1.845723	333.808419	0.192690
0.010000	-2.476508	357.101713	0.195383	1.531813	333.658482	0.192566
0.020000	-2.406724	356.590920	0.195319	1.261713	333.580688	0.192454
0.030000	-2.363648	356.050532	0.195241	1.072572	333.626265	0.192366
0.040000	-2.350142	355.469262	0.195144	0.986737	333.811879	0.192312
0.050000	-2.361139	354.852761	0.195030	1.005151	334.122198	0.192294
0.060000	-2.386232	354.233260	0.194915	1.104704	334.523932	0.192311
0.070000	-2.413592	353.666612	0.194821	1.242632	334.982250	0.192353
0.080000	-2.433489	353.212941	0.194774	1.368881	335.470619	0.192406
0.090000	-2.440177	352.907764	0.194786	1.443252	335.970842	0.192451
0.100000	-2.431850	352.738579	0.194853	1.450413	336.467563	0.192470
0.110000	-2.409399	352.641576	0.194949	1.405237	336.944972	0.192453
0.120000	-2.375082	352.523517	0.195039	1.344881	337.390196	0.192399
0.130000	-2.332039	352.299716	0.195091	1.310795	337.800709	0.192320
0.140000	-2.284905	351.929119	0.195088	1.329332	338.188062	0.192239
0.150000	-2.240933	351.428553	0.195031	1.400260	338.572128	0.192179
0.160000	-2.210308	350.859916	0.194939	1.498067	338.967764	0.192151
0.170000	-2.204333	350.298978	0.194835	1.584402	339.373142	0.192151
0.180000	-2.231221	349.803021	0.194740	1.625008	339.769475	0.192161
0.190000	-2.291090	349.392382	0.194666	1.603276	340.134174	0.192165
0.200000	-2.373164	349.051386	0.194613	1.524936	340.459467	0.192156
0.210000	-2.457838	348.743923	0.194575	1.412900	340.764008	0.192143
0.220000	-2.523846	348.433387	0.194546	1.295725	341.089207	0.192146
0.230000	-2.557528	348.096754	0.194526	1.195742	341.481386	0.192191
0.240000	-2.559235	347.726985	0.194518	1.122588	341.968767	0.192291
0.250000	-2.542887	347.324646	0.194531	1.074783	342.544768	0.192447
0.260000	-2.528301	346.886070	0.194567	1.047557	343.166096	0.192640
0.270000	-2.530116	346.398009	0.194622	1.041327	343.767836	0.192842
0.280000	-2.549385	345.845095	0.194683	1.064362	344.289979	0.193024
0.290000	-2.572728	345.227245	0.194735	1.126444	344.703379	0.193171
0.300000	-2.579916	344.575314	0.194773	1.226660	345.021539	0.193284
0.310000	-2.555924	343.951477	0.194806	1.343949	345.290934	0.193385
0.320000	-2.500747	343.429020	0.194854	1.439275	345.564583	0.193500
0.330000	-2.431150	343.059672	0.194940	1.471795	345.874000	0.193647
0.340000	-2.372809	342.846482	0.195076	1.421609	346.215543	0.193828
0.350000	-2.346709	342.739244	0.195259	1.305392	346.557729	0.194029
0.360000	-2.357070	342.657549	0.195471	1.173710	346.863127	0.194233
0.370000	-2.387539	342.530361	0.195689	1.089391	347.111093	0.194429
0.380000	-2.408077	342.330547	0.195904	1.098255	347.309490	0.194627
0.390000	-2.389091	342.085076	0.196120	1.208540	347.490964	0.194852
0.400000	-2.315312	341.856145	0.196363	1.390029	347.696792	0.195132
0.410000	-2.192111	341.705727	0.196657	1.592038	347.955763	0.195486
0.420000	-2.041221	341.664512	0.197020	1.769003	348.267278	0.195906
0.430000	-1.888828	341.720558	0.197444	1.899472	348.596703	0.196363
0.440000	-1.752997	341.828782	0.197899	1.989565	348.886286	0.196807
0.450000	-1.637292	341.930574	0.198343	2.061292	349.077723	0.197184
0.460000	-1.533437	341.971166	0.198733	2.134287	349.136379	0.197454
0.470000	-1.430408	341.909259	0.199040	2.212330	349.066076	0.197604
0.480000	-1.323774	341.721192	0.199258	2.282147	348.908142	0.197645
0.490000	-1.219487	341.404009	0.199398	2.323829	348.726098	0.197616
0.500000	-1.130267	340.978244	0.199484	2.325011	348.583837	0.197561
0.510000	-1.067552	340.487522	0.199541	2.289413	348.526858	0.197520
0.520000	-1.034439	339.992059	0.199587	2.235116	348.572916	0.197519
0.530000	-1.023778	339.556463	0.199627	2.185007	348.712931	0.197560
0.540000	-1.021905	339.235311	0.199662	2.156251	348.918731	0.197628
0.550000	-1.015222	339.060649	0.199688	2.154722	349.153053	0.197697
0.560000	-0.995915	339.034406	0.199704	2.175922	349.378694	0.197745
0.570000	-0.964360	339.127370	0.199709	2.209760	349.565803	0.197754
0.580000	-0.927928	339.285632	0.199703	2.245445	349.697364	0.197721
0.590000	-0.897434	339.444227	0.199684	2.274439	349.772476	0.197652
0.600000	-0.883049	339.545366	0.199650	2.291568	349.806181	0.197557
0.610000	-0.891130	339.555566	0.199600	2.295265	349.824880	0.197446
0.620000	-0.922625	339.474545	0.199538	2.287398	349.858192	0.197329
0.630000	-0.973043	339.331243	0.199476	2.272348	349.930038	0.197218
0.640000	-1.033685	339.168766	0.199424	2.254726	350.051741	0.197125
0.650000	-1.093851	339.026591	0.199389	2.235860	350.218385	0.197064
0.660000	-1.143764	338.929821	0.199368	2.210582	350.408401	0.197043
0.670000	-1.177588	338.889661	0.199352	2.167089	350.586872	0.197057
