time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	0.548161	412.707287	0.260009	0.764470	499.009416	0.253609
0.010000	0.525073	412.323566	0.259801	0.369757	499.772484	0.253368
0.020000	0.500488	411.933757	0.259599	0.028435	500.577562	0.253133
0.030000	0.472000	411.520540	0.259409	-0.226767	501.443008	0.252905
0.040000	0.436053	411.054996	0.259231	-0.393512	502.350335	0.252684
0.050000	0.388542	410.505985	0.259066	-0.494200	503.250434	0.252469
0.060000	0.326254	409.856338	0.258913	-0.559967	504.082596	0.252268
0.070000	0.248604	409.115949	0.258771	-0.614337	504.795868	0.252092
0.080000	0.158805	408.322313	0.258641	-0.664914	505.363872	0.251957
0.090000	0.063753	407.526467	0.258517	-0.705412	505.789581	0.251870
0.100000	-0.027558	406.771953	0.258391	-0.724366	506.101491	0.251828
0.110000	-0.106601	406.079383	0.258253	-0.714323	506.344803	0.251813
0.120000	-0.167874	405.445618	0.258097	-0.676808	506.571211	0.251801
0.130000	-0.210335	404.856811	0.257924	-0.621765	506.829728	0.251770
0.140000	-0.237043	404.305247	0.257741	-0.563228	507.159701	0.251709
0.150000	-0.253227	403.797571	0.257562	-0.514172	507.586160	0.251616
0.160000	-0.263856	403.348493	0.257398	-0.482927	508.117271	0.251500
0.170000	-0.271915	402.964850	0.257253	-0.471943	508.744073	0.251370
0.180000	-0.278034	402.632046	0.257124	-0.478249	509.442980	0.251238
0.190000	-0.281243	402.313160	0.257001	-0.494466	510.181224	0.251112
0.200000	-0.280236	401.962005	0.256877	-0.509869	510.924312	0.251000
0.210000	-0.274638	401.541956	0.256747	-0.512074	511.643153	0.250904
0.220000	-0.266020	401.038958	0.256614	-0.490163	512.317956	0.250826
0.230000	-0.258294	400.461595	0.256483	-0.438933	512.937286	0.250764
0.240000	-0.257036	399.829942	0.256359	-0.362268	513.493975	0.250713
0.250000	-0.267619	399.162046	0.256244	-0.273150	513.982371	0.250670
0.260000	-0.292929	398.467712	0.256138	-0.189295	514.400962	0.250632
0.270000	-0.331976	397.753343	0.256036	-0.126159	514.759824	0.250596
0.280000	-0.380243	397.033205	0.255933	-0.090920	515.087203	0.250558
0.290000	-0.431413	396.337555	0.255825	-0.080636	515.427986	0.250517
0.300000	-0.479312	395.710004	0.255710	-0.085266	515.831021	0.250468
0.310000	-0.519175	395.193722	0.255590	-0.093473	516.329740	0.250409
0.320000	-0.548271	394.813586	0.255464	-0.097890	516.926518	0.250339
0.330000	-0.566407	394.564246	0.255333	-0.097404	517.590708	0.250257
0.340000	-0.576437	394.410971	0.255196	-0.095977	518.272522	0.250161
0.350000	-0.584083	394.303000	0.255052	-0.099292	518.924650	0.250051
0.360000	-0.596370	394.192412	0.254899	-0.111296	519.518540	0.249930
0.370000	-0.618913	394.048796	0.254740	-0.132522	520.046775	0.249801
0.380000	-0.653599	393.862963	0.254577	-0.161085	520.513360	0.249673
0.390000	-0.698411	393.639610	0.254414	-0.195648	520.921521	0.249550
0.400000	-0.749757	393.384984	0.254251	-0.238192	521.268050	0.249436
0.410000	-0.805600	393.097637	0.254090	-0.294198	521.545925	0.249328
0.420000	-0.866869	392.767492	0.253933	-0.369421	521.749921	0.249221
0.430000	-0.935875	392.383121	0.253782	-0.465036	521.879241	0.249110
0.440000	-1.012963	391.942616	0.253643	-0.574566	521.936146	0.248993
