time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	2.553067	347.524139	0.228751	-4.021948	305.804806	0.221932
0.010000	2.618238	347.670619	0.228737	-3.924092	305.534272	0.222063
0.020000	2.689595	347.813541	0.228779	-3.826308	305.256307	0.222184
0.030000	2.771628	347.944498	0.228912	-3.726361	304.970705	0.222290
0.040000	2.865244	348.051553	0.229136	-3.620090	304.685123	0.222387
0.050000	2.966863	348.125824	0.229422	-3.504298	304.411830	0.222487
0.060000	3.068723	348.168459	0.229723	-3.381486	304.160986	0.222601
0.070000	3.160704	348.191912	0.229997	-3.263429	303.935072	0.222736
0.080000	3.233405	348.213811	0.230220	-3.170224	303.729093	0.222890
0.090000	3.281452	348.247192	0.230394	-3.123531	303.537684	0.223050
0.100000	3.305762	348.293141	0.230540	-3.136386	303.365271	0.223208
0.110000	3.313816	348.339814	0.230687	-3.204663	303.232467	0.223361
0.120000	3.317789	348.367628	0.230859	-3.305009	303.173209	0.223522
0.130000	3.331188	348.357142	0.231069	-3.401015	303.222329	0.223713
0.140000	3.365104	348.295588	0.231311	-3.455339	303.399238	0.223956
0.150000	3.425248	348.179678	0.231571	-3.442784	303.696360	0.224259
0.160000	3.510587	348.014830	0.231836	-3.358942	304.078954	0.224610
0.170000	3.613880	347.812257	0.232095	-3.220972	304.496983	0.224979
0.180000	3.723884	347.585136	0.232344	-3.060267	304.903131	0.225335
0.190000	3.828565	347.344055	0.232585	-2.910186	305.267718	0.225651
0.200000	3.918398	347.092033	0.232821	-2.794194	305.583212	0.225921
0.210000	3.988729	346.820766	0.233054	-2.719625	305.857418	0.226154
0.220000	4.040425	346.511028	0.233277	-2.679398	306.101436	0.226365
0.230000	4.078669	346.139640	0.233482	-2.659773	306.321462	0.226570
0.240000	4.110552	345.692406	0.233659	-2.649150	306.519985	0.226770
0.250000	4.142569	345.178030	0.233803	-2.643109	306.704261	0.226955
0.260000	4.178959	344.635021	0.233916	-2.643935	306.893838	0.227111
0.270000	4.221184	344.125025	0.234013	-2.656452	307.119112	0.227226
0.280000	4.268326	343.712722	0.234111	-2.683602	307.409391	0.227296
0.290000	4.317932	343.441115	0.234227	-2.724337	307.776632	0.227333
0.300000	4.366981	343.315318	0.234370	-2.774305	308.204515	0.227357
0.310000	4.412700	343.303800	0.234539	-2.827989	308.649558	0.227392
0.320000	4.453104	343.355532	0.234727	-2.880307	309.054256	0.227453
0.330000	4.487255	343.422022	0.234920	-2.926427	309.366275	0.227542
0.340000	4.515314	343.471741	0.235107	-2.960223	309.555605	0.227646
0.350000	4.538437	343.491270	0.235273	-2.973305	309.623278	0.227739
0.360000	4.558355	343.476944	0.235407	-2.956690	309.599135	0.227795
0.370000	4.576525	343.425747	0.235496	-2.905560	309.530041	0.227797
