time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	4.988803	292.151388	0.258220	-5.117733	414.729075	0.238301
0.010000	5.045313	291.444164	0.258272	-4.948956	414.923188	0.238430
0.020000	5.085386	290.766644	0.258300	-4.787546	415.100288	0.238530
0.030000	5.095180	290.155171	0.258289	-4.642729	415.250364	0.238583
0.040000	5.066204	289.654183	0.258245	-4.526228	415.375348	0.238589
0.050000	4.998228	289.309163	0.258182	-4.450429	415.488507	0.238566
0.060000	4.900577	289.154083	0.258120	-4.424058	415.609007	0.238537
0.070000	4.790405	289.199306	0.258072	-4.446762	415.753659	0.238524
0.080000	4.687974	289.425619	0.258039	-4.505409	415.929058	0.238540
0.090000	4.610790	289.786737	0.258017	-4.575211	416.127276	0.238584
0.100000	4.569096	290.218732	0.257994	-4.626778	416.327039	0.238651
0.110000	4.564448	290.652751	0.257964	-4.636693	416.499950	0.238730
0.120000	4.591394	291.027567	0.257925	-4.596453	416.619009	0.238815
0.130000	4.640856	291.299743	0.257884	-4.514832	416.665981	0.238906
0.140000	4.703375	291.450144	0.257854	-4.412306	416.635404	0.239006
0.150000	4.770746	291.485910	0.257853	-4.310684	416.535029	0.239115
0.160000	4.835499	291.437200	0.257892	-4.223719	416.383640	0.239231
0.170000	4.888884	291.348667	0.257973	-4.153528	416.207446	0.239342
0.180000	4.919265	291.266823	0.258081	-4.093904	416.036374	0.239430
0.190000	4.913307	291.226100	0.258190	-4.037500	415.901581	0.239473
0.200000	4.861208	291.237789	0.258269	-3.982013	415.834466	0.239461
0.210000	4.764531	291.286156	0.258294	-3.931754	415.865444	0.239395
0.220000	4.642512	291.333828	0.258262	-3.894164	416.019917	0.239292
0.230000	4.532036	291.334579	0.258187	-3.873783	416.310657	0.239178
0.240000	4.478870	291.248210	0.258095	-3.867451	416.729532	0.239076
0.250000	4.522213	291.051784	0.258021	-3.863912	417.243884	0.238992
0.260000	4.678800	290.744167	0.257991	-3.848828	417.801627	0.238922
0.270000	4.934019	290.344377	0.258019	-3.813232	418.344484	0.238847
0.280000	5.244565	289.886123	0.258105	-3.761109	418.823987	0.238751
0.290000	5.551649	289.410856	0.258231	-3.711620	419.213202	0.238623
0.300000	5.798818	288.960942	0.258369	-3.694019	419.509810	0.238463
0.310000	5.947054	288.574214	0.258477	-3.737093	419.730551	0.238277
0.320000	5.982410	288.280881	0.258516	-3.857633	419.900049	0.238075
0.330000	5.915760	288.102545	0.258458	-4.052743	420.037692	0.237868
0.340000	5.777119	288.051563	0.258296	-4.299010	420.146229	0.237663
0.350000	5.607156	288.128670	0.258050	-4.558900	420.206276	0.237466
0.360000	5.447146	288.318797	0.257760	-4.792269	420.180352	0.237277
0.370000	5.328188	288.588436	0.257464	-4.969060	420.026638	0.237098
0.380000	5.261839	288.889887	0.257181	-5.078587	419.717262	0.236924
0.390000	5.235855	289.175276	0.256905	-5.131705	419.252488	0.236749
0.400000	5.218163	289.416687	0.256605	-5.154849	418.663827	0.236569
0.410000	5.168868	289.622309	0.256249	-5.178443	418.005008	0.236383
0.420000	5.055919	289.837584	0.255822	-5.224976	417.336078	0.236197
0.430000	4.867860	290.126899	0.255336	-5.302087	416.708627	0.236020
0.440000	4.618393	290.541911	0.254825	-5.403281	416.157925	0.235859
0.450000	4.341473	291.090755	0.254334	-5.514828	415.702591	0.235716
0.460000	4.079903	291.723617	0.253903	-5.624505	415.348015	0.235589
0.470000	3.872628	292.343736	0.253552	-5.727500	415.089093	0.235467
0.480000	3.745436	292.841529	0.253286	-5.826762	414.910751	0.235342
