time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-1.002766	435.843194	0.215939	1.489945	304.073915	0.194909
0.010000	-0.934626	435.424956	0.215777	1.500655	304.525436	0.194976
0.020000	-0.868572	435.026833	0.215611	1.502077	304.934876	0.195016
0.030000	-0.808611	434.653729	0.215438	1.487810	305.276817	0.195012
0.040000	-0.761364	434.293218	0.215253	1.456848	305.550813	0.194959
0.050000	-0.734639	433.925523	0.215050	1.413832	305.781293	0.194864
0.060000	-0.734283	433.540346	0.214828	1.367262	306.007816	0.194747
0.070000	-0.760969	433.148725	0.214587	1.326510	306.269074	0.194633
0.080000	-0.809135	432.780769	0.214331	1.298816	306.586618	0.194540
0.090000	-0.869164	432.469273	0.214069	1.287126	306.955297	0.194476
0.100000	-0.931561	432.228635	0.213810	1.289002	307.345707	0.194434
0.110000	-0.990168	432.042061	0.213562	1.296716	307.719034	0.194396
0.120000	-1.042295	431.865519	0.213332	1.298804	308.048207	0.194340
0.130000	-1.086300	431.646884	0.213121	1.283187	308.334707	0.194249
0.140000	-1.119409	431.349479	0.212932	1.241154	308.611245	0.194121
0.150000	-1.138199	430.966579	0.212767	1.170655	308.927382	0.193969
0.160000	-1.141734	430.519445	0.212629	1.077315	309.324768	0.193810
0.170000	-1.134943	430.042094	0.212523	0.972507	309.815107	0.193661
0.180000	-1.129156	429.563485	0.212452	0.869343	310.372832	0.193530
0.190000	-1.138325	429.097198	0.212420	0.778606	310.946025	0.193417
0.200000	-1.172211	428.641830	0.212425	0.706538	311.478955	0.193316
0.210000	-1.230152	428.188562	0.212460	0.655109	311.934065	0.193223
0.220000	-1.299135	427.730310	0.212515	0.623746	312.303331	0.193140
0.230000	-1.357722	427.268920	0.212580	0.610777	312.605997	0.193074
0.240000	-1.384267	426.819294	0.212640	0.613618	312.876617	0.193032
0.250000	-1.365833	426.409660	0.212685	0.628118	313.150338	0.193017
0.260000	-1.304023	426.076135	0.212707	0.648302	313.451383	0.193028
0.270000	-1.215321	425.850271	0.212704	0.667334	313.787745	0.193051
0.280000	-1.125822	425.742071	0.212679	0.679415	314.152212	0.193072
0.290000	-1.062380	425.726279	0.212633	0.681465	314.527749	0.193075
0.300000	-1.043527	425.741899	0.212567	0.673542	314.894380	0.193055
0.310000	-1.073328	425.710211	0.212479	0.657786	315.235014	0.193015
0.320000	-1.140125	425.565843	0.212370	0.636710	315.538862	0.192967
0.330000	-1.220415	425.285632	0.212241	0.612089	315.802163	0.192927
0.340000	-1.286531	424.898727	0.212104	0.585285	316.026674	0.192907
0.350000	-1.315514	424.471207	0.211977	0.558727	316.216994	0.192909
0.360000	-1.295994	424.073616	0.211881	0.537156	316.378396	0.192923
0.370000	-1.230469	423.750032	0.211834	0.527158	316.516756	0.192934
0.380000	-1.132329	423.505517	0.211843	0.534690	316.640726	0.192925
0.390000	-1.019513	423.316261	0.211905	0.562000	316.764022	0.192891
0.400000	-0.908179	423.152325	0.212007	0.606046	316.904643	0.192836
0.410000	-0.809204	422.996656	0.212127	0.659596	317.079330	0.192777
0.420000	-0.728163	422.849620	0.212243	0.714292	317.295036	0.192733
0.430000	-0.667409	422.720042	0.212335	0.763592	317.542119	0.192714
0.440000	-0.628111	422.612244	0.212392	0.803838	317.794088	0.192718
0.450000	-0.610780	422.518327	0.212412	0.833264	318.015731	0.192734
0.460000	-0.614306	422.418929	0.212400	0.850338	318.177075	0.192752
0.470000	-0.634725	422.290075	0.212365	0.853119	318.267087	0.192763
0.480000	-0.665065	422.112273	0.212322	0.840257	318.300140	0.192770
0.490000	-0.696659	421.878838	0.212277	0.812888	318.310889	0.192779
0.500000	-0.721234	421.600831	0.212239	0.775996	318.338987	0.192791
0.510000	-0.732853	421.305663	0.212210	0.738111	318.410995	0.192804
0.520000	-0.729329	421.028084	0.212186	0.709078	318.529141	0.192801
0.530000	-0.713005	420.796657	0.212159	0.696543	318.673108	0.192768
0.540000	-0.690556	420.622889	0.212116	0.702367	318.813717	0.192698
0.550000	-0.671125	420.499395	0.212045	0.720485	318.930878	0.192597
0.560000	-0.662610	420.407640	0.211939	0.737554	319.026279	0.192488
0.570000	-0.667347	420.329398	0.211803	0.736967	319.124342	0.192398
0.580000	-0.679725	420.254176	0.211654	0.705413	319.260741	0.192351
0.590000	-0.688076	420.178507	0.211515	0.639577	319.463499	0.192355
0.600000	-0.680828	420.099390	0.211406	0.549681	319.735271	0.192400
0.610000	-0.653770	420.008907	0.211335	0.457402	320.045514	0.192466
0.620000	-0.613938	419.896598	0.211294	0.388199	320.337433	0.192528
0.630000	-0.577414	419.760195	0.211266	0.361193	320.547838	0.192566
