time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	1.422695	246.488217	0.239050	-1.357525	235.107636	0.234829
0.010000	1.333467	246.341264	0.239105	-1.359795	235.139617	0.234477
0.020000	1.262805	246.213734	0.239148	-1.349332	235.192114	0.234207
0.030000	1.223436	246.112533	0.239175	-1.321450	235.272548	0.234070
0.040000	1.218734	246.026268	0.239192	-1.282807	235.367106	0.234068
0.050000	1.243000	245.931195	0.239214	-1.248054	235.442862	0.234159
0.060000	1.285259	245.803625	0.239254	-1.231871	235.460638	0.234274
0.070000	1.334694	245.631128	0.239317	-1.241070	235.394564	0.234347
0.080000	1.385084	245.417289	0.239394	-1.271253	235.249963	0.234343
0.090000	1.436172	245.179997	0.239465	-1.309564	235.069930	0.234265
0.100000	1.491592	244.946713	0.239510	-1.341460	234.924513	0.234149
0.110000	1.554726	244.749491	0.239516	-1.357385	234.884162	0.234045
0.120000	1.624754	244.619423	0.239484	-1.355901	234.987982	0.233990
0.130000	1.694840	244.578967	0.239425	-1.342420	235.222183	0.233995
0.140000	1.753383	244.633069	0.239356	-1.325183	235.521313	0.234037
0.150000	1.788033	244.763518	0.239290	-1.311103	235.794176	0.234077
0.160000	1.790928	244.930996	0.239238	-1.303430	235.963005	0.234079
0.170000	1.762713	245.085119	0.239203	-1.301725	235.996282	0.234024
0.180000	1.712898	245.177858	0.239187	-1.303400	235.918537	0.233922
0.190000	1.655770	245.174688	0.239185	-1.305512	235.793544	0.233799
0.200000	1.603751	245.060817	0.239187	-1.305718	235.692335	0.233684
0.210000	1.562008	244.843461	0.239179	-1.302112	235.664539	0.233600
0.220000	1.527576	244.551473	0.239144	-1.292493	235.726533	0.233553
0.230000	1.493279	244.231189	0.239073	-1.274096	235.867488	0.233540
0.240000	1.453583	243.935906	0.238964	-1.244475	236.063909	0.233550
0.250000	1.408540	243.709408	0.238829	-1.203422	236.291482	0.233569
0.260000	1.363592	243.569828	0.238684	-1.154853	236.529247	0.233587
0.270000	1.325898	243.503374	0.238547	-1.107206	236.758761	0.233594
0.280000	1.299799	243.473558	0.238426	-1.071390	236.963823	0.233584
0.290000	1.284111	243.442068	0.238321	-1.056736	237.133380	0.233551
0.300000	1.272603	243.389211	0.238226	-1.066831	237.265590	0.233493
0.310000	1.257353	243.321576	0.238136	-1.097639	237.369192	0.233410
0.320000	1.233274	243.262624	0.238050	-1.139163	237.460580	0.233309
0.330000	1.201487	243.232825	0.237977	-1.179843	237.558256	0.233200
0.340000	1.169636	243.232115	0.237925	-1.211215	237.677481	0.233095
0.350000	1.148879	243.235170	0.237903	-1.230302	237.826414	0.233009
0.360000	1.149133	243.201506	0.237909	-1.238890	238.003548	0.232948
0.370000	1.174998	243.093760	0.237940	-1.240769	238.196713	0.232915
0.380000	1.224056	242.893862	0.237989	-1.239028	238.385303	0.232903
0.390000	1.287832	242.609385	0.238050	-1.234973	238.546958	0.232906
0.400000	1.354519	242.268584	0.238113	-1.228950	238.666933	0.232918
0.410000	1.412193	241.908583	0.238168	-1.222144	238.745357	0.232936
0.420000	1.451454	241.563695	0.238203	-1.217976	238.797610	0.232960
0.430000	1.466899	241.259149	0.238212	-1.221983	238.846811	0.232983
0.440000	1.457483	241.010854	0.238196	-1.239958	238.912417	0.232998
0.450000	1.426241	240.827411	0.238174	-1.275058	239.001730	0.232994
0.460000	1.379845	240.709686	0.238168	-1.325300	239.109365	0.232961
0.470000	1.327880	240.646848	0.238192	-1.382793	239.224543	0.232901
0.480000	1.281212	240.613115	0.238246	-1.435444	239.340929	0.232824
0.490000	1.249035	240.571326	0.238305	-1.470712	239.462459	0.232748
0.500000	1.235413	240.485424	0.238338	-1.479999	239.601842	0.232691
0.510000	1.237281	240.336660	0.238320	-1.461843	239.773291	0.232668
0.520000	1.245738	240.133816	0.238246	-1.422504	239.983987	0.232681
0.530000	1.250602	239.909967	0.238141	-1.373652	240.228580	0.232721
0.540000	1.245788	239.706274	0.238045	-1.328176	240.488816	0.232774
0.550000	1.232273	239.551537	0.237994	-1.295861	240.738116	0.232823
0.560000	1.216860	239.448971	0.238004	-1.280711	240.949280	0.232857
0.570000	1.207645	239.376924	0.238063	-1.280845	241.102657	0.232871
0.580000	1.209016	239.301575	0.238141	-1.290740	241.192113	0.232866
0.590000	1.219062	239.193377	0.238203	-1.304550	241.227072	0.232844
0.600000	1.230792	239.039038	0.238227	-1.318762	241.230210	0.232807
0.610000	1.236433	238.845634	0.238213	-1.332923	241.231680	0.232756
0.620000	1.232318	238.638139	0.238180	-1.348287	241.261380	0.232700
0.630000	1.221473	238.452857	0.238157	-1.365446	241.341158	0.232651
0.640000	1.212296	238.327860	0.238168	-1.382528	241.478816	0.232627
0.650000	1.214103	238.290889	0.238223	-1.395145	241.665504	0.232646
0.660000	1.232203	238.346933	0.238315	-1.398196	241.877406	0.232717
0.670000	1.265285	238.470579	0.238424	-1.388562	242.081634	0.232834
0.680000	1.306239	238.608934	0.238525	-1.367249	242.245040	0.232978
0.690000	1.345383	238.697259	0.238594	-1.339869	242.343630	0.233118
0.700000	1.373995	238.682829	0.238616	-1.315181	242.369637	0.233228
0.710000	1.386618	238.546887	0.238585	-1.302237	242.333434	0.233288
0.720000	1.381816	238.314003	0.238505	-1.307197	242.258874	0.233291
0.730000	1.361802	238.043492	0.238385	-1.330954	242.173383	0.233248
