time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-3.546244	439.601847	0.228060	4.684904	284.707706	0.242620
0.010000	-3.460907	438.657207	0.228024	4.588171	284.788270	0.242494
0.020000	-3.389116	437.775020	0.227994	4.492715	284.938951	0.242396
0.030000	-3.339425	437.009345	0.227979	4.403322	285.204593	0.242347
0.040000	-3.312897	436.397465	0.227984	4.328922	285.590537	0.242354
0.050000	-3.304000	435.952631	0.228010	4.279186	286.063321	0.242409
0.060000	-3.303737	435.659136	0.228054	4.260137	286.564921	0.242489
0.070000	-3.303119	435.473292	0.228106	4.272068	287.033278	0.242570
0.080000	-3.295758	435.334431	0.228153	4.310658	287.420426	0.242627
0.090000	-3.279423	435.185769	0.228181	4.369254	287.702116	0.242644
0.100000	-3.256596	434.997010	0.228189	4.439833	287.877350	0.242616
0.110000	-3.233596	434.775810	0.228179	4.512317	287.960686	0.242552
0.120000	-3.217752	434.559745	0.228160	4.574198	287.972872	0.242469
0.130000	-3.213316	434.392587	0.228140	4.612369	287.934985	0.242383
0.140000	-3.218308	434.299007	0.228116	4.616914	287.867786	0.242309
0.150000	-3.224808	434.272256	0.228081	4.584641	287.793788	0.242248
0.160000	-3.223281	434.280203	0.228025	4.520082	287.737801	0.242187
0.170000	-3.208741	434.283820	0.227941	4.433419	287.723685	0.242105
0.180000	-3.184996	434.256074	0.227833	4.336859	287.768646	0.241977
0.190000	-3.164137	434.190691	0.227710	4.241796	287.878618	0.241791
0.200000	-3.161186	434.097327	0.227583	4.157996	288.047438	0.241546
0.210000	-3.186567	433.988070	0.227456	4.093862	288.259834	0.241261
0.220000	-3.240385	433.865013	0.227327	4.055377	288.496211	0.240959
0.230000	-3.311680	433.716758	0.227193	4.042503	288.737226	0.240659
0.240000	-3.383304	433.524865	0.227050	4.044927	288.967549	0.240366
0.250000	-3.439986	433.274918	0.226900	4.041460	289.178993	0.240073
0.260000	-3.475249	432.965842	0.226743	4.006283	289.372707	0.239765
0.270000	-3.493509	432.614397	0.226582	3.920526	289.559152	0.239431
0.280000	-3.506531	432.254548	0.226412	3.782943	289.754642	0.239069
0.290000	-3.526702	431.931151	0.226226	3.612662	289.974795	0.238687
0.300000	-3.561014	431.686972	0.226018	3.441589	290.227240	0.238300
0.310000	-3.608675	431.545334	0.225787	3.300728	290.506718	0.237923
0.320000	-3.662936	431.496675	0.225539	3.208443	290.794801	0.237566
0.330000	-3.715504	431.499447	0.225281	3.166511	291.064451	0.237229
0.340000	-3.761010	431.499135	0.225019	3.163872	291.287811	0.236906
0.350000	-3.799387	431.456638	0.224758	3.183404	291.444670	0.236586
0.360000	-3.835227	431.368480	0.224496	3.207067	291.528976	0.236259
0.370000	-3.874847	431.264661	0.224238	3.218395	291.551288	0.235921
0.380000	-3.922901	431.184590	0.223984	3.204339	291.535945	0.235577
0.390000	-3.980594	431.147099	0.223741	3.158118	291.513014	0.235239
0.400000	-4.046289	431.135091	0.223511	3.082115	291.507103	0.234919
0.410000	-4.117565	431.105141	0.223297	2.988137	291.527321	0.234626
0.420000	-4.192797	431.015196	0.223097	2.893457	291.563425	0.234361
0.430000	-4.271017	430.852050	0.222910	2.813965	291.590741	0.234122
0.440000	-4.350520	430.642148	0.222731	2.757693	291.581379	0.233903
0.450000	-4.427822	430.441428	0.222557	2.721796	291.515197	0.233700
0.460000	-4.498159	430.312403	0.222385	2.694205	291.384485	0.233509
0.470000	-4.557177	430.301605	0.222217	2.659304	291.191438	0.233326
0.480000	-4.602392	430.426873	0.222056	2.605481	290.943053	0.233148
0.490000	-4.633321	430.676695	0.221912	2.531559	290.649215	0.232975
0.500000	-4.650468	431.017985	0.221797	2.449000	290.325689	0.232805
0.510000	-4.654298	431.406860	0.221717	2.378219	289.998113	0.232646
0.520000	-4.645135	431.798547	0.221675	2.340206	289.701005	0.232505
0.530000	-4.623970	432.155163	0.221663	2.347449	289.468943	0.232396
0.540000	-4.593365	432.451549	0.221672	2.398793	289.323066	0.232327
0.550000	-4.557573	432.678771	0.221688	2.480560	289.260450	0.232306
0.560000	-4.521583	432.843957	0.221700	2.572574	289.253427	0.232332
0.570000	-4.489495	432.965545	0.221707	2.655410	289.260482	0.232402
0.580000	-4.463104	433.065088	0.221710	2.715781	289.243223	0.232510
0.590000	-4.441433	433.159019	0.221721	2.749149	289.180066	0.232651
0.600000	-4.421457	433.254280	0.221751	2.760282	289.069823	0.232814
0.610000	-4.399511	433.349637	0.221813	2.762275	288.925781	0.232990
0.620000	-4.372525	433.440798	0.221914	2.773700	288.766928	0.233165
0.630000	-4.338485	433.524738	0.222049	2.813398	288.612948	0.233328
0.640000	-4.296281	433.599273	0.222207	2.893681	288.483947	0.233478
0.650000	-4.245679	433.658211	0.222365	3.014284	288.400618	0.233616
0.660000	-4.187999	433.687089	0.222499	3.160002	288.380634	0.233749
0.670000	-4.127149	433.665123	0.222588	3.303909	288.431975	0.233879
0.680000	-4.069887	433.574264	0.222625	3.415778	288.548127	0.234007
0.690000	-4.024310	433.409930	0.222613	3.472846	288.709339	0.234128
0.700000	-3.996863	433.186019	0.222570	3.468545	288.889503	0.234235
0.710000	-3.989481	432.931043	0.222518	3.415093	289.064366	0.234323
0.720000	-3.998720	432.678703	0.222476	3.338349	289.216742	0.234388
0.730000	-4.017483	432.459107	0.222457	3.267204	289.337048	0.234429
0.740000	-4.038191	432.294455	0.222466	3.222822	289.420169	0.234441
0.750000	-4.055473	432.198228	0.222496	3.212836	289.461335	0.234425
0.760000	-4.067150	432.174565	0.222539	3.232069	289.454328	0.234379
0.770000	-4.073716	432.216026	0.222583	3.267405	289.394364	0.234310
0.780000	-4.077283	432.301597	0.222618	3.303249	289.284663	0.234229
0.790000	-4.080772	432.398736	0.222636	3.325734	289.141908	0.234157
0.800000	-4.087504	432.471831	0.222633	3.325849	288.995053	0.234115
0.810000	-4.100978	432.495506	0.222612	3.301680	288.875806	0.234125
0.820000	-4.124581	432.467470	0.222575	3.258836	288.805113	0.234198
0.830000	-4.160887	432.414213	0.222534	3.208063	288.783155	0.234333
0.840000	-4.210203	432.384805	0.222501	3.160733	288.788461	0.234521
0.850000	-4.268563	432.433280	0.222491	3.124846	288.786242	0.234747
0.860000	-4.326295	432.596506	0.222514	3.104041	288.741044	0.235001
0.870000	-4.368779	432.878421	0.222577	3.099958	288.627470	0.235281
0.880000	-4.380277	433.249543	0.222678	3.115696	288.434955	0.235592
0.890000	-4.349791	433.662642	0.222810	3.157336	288.166473	0.235936
0.900000	-4.276244	434.076032	0.222965	3.232013	287.834008	0.236313
0.910000	-4.169971	434.471587	0.223135	3.343545	287.454247	0.236710
0.920000	-4.049280	434.858348	0.223316	3.488340	287.046287	0.237114
0.930000	-3.933611	435.261796	0.223508	3.654004	286.630518	0.237511
0.940000	-3.836863	435.706753	0.223711	3.821527	286.226259	0.237897
0.950000	-3.764195	436.203821	0.223922	3.970320	285.846738	0.238274
0.960000	-3.713156	436.745126	0.224132	4.084531	285.492847	0.238649
0.970000	-3.677295	437.309197	0.224332	4.158789	285.149452	0.239027
0.980000	-3.649356	437.870652	0.224509	4.201305	284.787875	0.239402
0.990000	-3.622489	438.409587	0.224658	4.232267	284.375388	0.239763
1.000000	-3.590128	438.916976	0.224784	4.276607	283.888797	0.240092
1.010000	-3.546317	439.394705	0.224898	4.352804	283.326225	0.240376
1.020000	-3.487305	439.851043	0.225016	4.462552	282.710697	0.240608
1.030000	-3.413443	440.294332	0.225146	4.587343	282.082272	0.240791
1.040000	-3.329577	440.728645	0.225289	4.695339	281.481536	0.240933
1.050000	-3.243333	441.154294	0.225436	4.756063	280.932797	0.241042
1.060000	-3.162699	441.572897	0.225576	4.755131	280.435893	0.241124
1.070000	-3.095097	441.993228	0.225698	4.700654	279.970237	0.241183
1.080000	-3.048692	442.432899	0.225796	4.617908	279.507144	0.241219
1.090000	-3.034197	442.913452	0.225862	4.536122	279.022174	0.241235
1.100000	-3.064350	443.450968	0.225890	4.475544	278.501068	0.241234
1.110000	-3.149713	444.047636	0.225870	4.441598	277.938477	0.241216
1.120000	-3.292378	444.689388	0.225794	4.427599	277.333762	0.241178
1.130000	-3.481134	445.350995	0.225661	4.422400	276.689087	0.241117
1.140000	-3.691350	446.005435	0.225480	4.417718	276.012034	0.241032
1.150000	-3.890543	446.632058	0.225269	4.411714	275.320189	0.240924
1.160000	-4.047929	447.219351	0.225052	4.408320	274.642162	0.240800
1.170000	-4.144421	447.761886	0.224848	4.413797	274.010953	0.240671
1.180000	-4.179106	448.254610	0.224672	4.432557	273.451526	0.240552
1.190000	-4.169484	448.688899	0.224523	4.464034	272.970709	0.240451
1.200000	-4.145112	449.053198	0.224393	4.501853	272.558311	0.240369
1.210000	-4.136994	449.337932	0.224268	4.535696	272.201214	0.240297
1.220000	-4.166914	449.541534	0.224132	4.555167	271.901905	0.240215
1.230000	-4.240896	449.673384	0.223978	4.553872	271.687802	0.240103
1.240000	-4.349195	449.750752	0.223805	4.531633	271.602752	0.239942
1.250000	-4.472221	449.790404	0.223623	4.493629	271.683717	0.239726
1.260000	-4.589251	449.799564	0.223445	4.447240	271.935439	0.239457
1.270000	-4.685754	449.772513	0.223282	4.398828	272.317334	0.239152
1.280000	-4.756300	449.696039	0.223140	4.352295	272.750024	0.238831
1.290000	-4.802704	449.560977	0.223019	4.309197	273.138810	0.238517
1.300000	-4.829646	449.372728	0.222918	4.268886	273.403530	0.238231
1.310000	-4.840973	449.154467	0.222836	4.228167	273.502123	0.237991
1.320000	-4.838792	448.941845	0.222777	4.181824	273.439124	0.237809
1.330000	-4.825181	448.772778	0.222745	4.125378	273.257749	0.237693
1.340000	-4.804594	448.677159	0.222741	4.058951	273.021130	0.237645
1.350000	-4.784806	448.669744	0.222760	3.989051	272.791388	0.237662
1.360000	-4.775426	448.747826	0.222789	3.926210	272.614084	0.237731
1.370000	-4.784597	448.894598	0.222815	3.879901	272.511613	0.237835
1.380000	-4.815484	449.087718	0.222829	3.854586	272.484661	0.237955
1.390000	-4.864235	449.309482	0.222829	3.849612	272.517871	0.238074
1.400000	-4.920335	449.552427	0.222827	3.862238	272.585663	0.238185
1.410000	-4.969278	449.815533	0.222837	3.890717	272.656539	0.238298
1.420000	-4.996513	450.092163	0.222874	3.935012	272.697202	0.238428
1.430000	-4.991203	450.357629	0.222944	3.995225	272.678851	0.238596
1.440000	-4.948622	450.566381	0.223045	4.069717	272.585984	0.238812
1.450000	-4.870856	450.663744	0.223170	4.154587	272.424519	0.239071
1.460000	-4.766138	450.608089	0.223309	4.244626	272.224080	0.239353
1.470000	-4.647381	450.392329	0.223457	4.334718	272.031006	0.239635
1.480000	-4.530038	450.053103	0.223616	4.420823	271.893671	0.239898
1.490000	-4.429127	449.662241	0.223786	4.500425	271.846679	0.240135
1.500000	-4.355500	449.304087	0.223966	4.572650	271.901664	0.240350
1.510000	-4.312254	449.048984	0.224150	4.637998	272.048465	0.240549
1.520000	-4.292927	448.933743	0.224329	4.697545	272.263979	0.240734
1.530000	-4.282950	448.954633	0.224494	4.751789	272.521869	0.240902
1.540000	-4.264547	449.071660	0.224643	4.799796	272.797375	0.241047
1.550000	-4.223450	449.219653	0.224778	4.839362	273.066519	0.241166
1.560000	-4.154538	449.323132	0.224904	4.868506	273.303875	0.241266
1.570000	-4.063731	449.314432	0.225027	4.887799	273.484031	0.241357
1.580000	-3.965324	449.153714	0.225147	4.902106	273.588538	0.241449
1.590000	-3.876463	448.845052	0.225257	4.919808	273.615179	0.241542
1.600000	-3.811810	448.439590	0.225347	4.948596	273.583807	0.241621
1.610000	-3.780706	448.019765	0.225405	4.989397	273.534550	0.241663
1.620000	-3.786887	447.668097	0.225420	5.032256	273.518631	0.241646
1.630000	-3.829055	447.433912	0.225388	5.057714	273.585894	0.241561
1.640000	-3.900856	447.314223	0.225312	5.044079	273.773615	0.241415
1.650000	-3.990482	447.257957	0.225202	4.977228	274.098941	0.241228
1.660000	-4.081467	447.190158	0.225072	4.858055	274.555071	0.241022
1.670000	-4.155927	447.042819	0.224939	4.704224	275.111272	0.240815
1.680000	-4.199686	446.777441	0.224818	4.545781	275.718054	0.240614
1.690000	-4.207198	446.391088	0.224715	4.416436	276.318693	0.240416
1.700000	-4.183918	445.907339	0.224633	4.343238	276.865226	0.240213
