time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	5.226831	332.856720	0.233461	-5.409469	360.258951	0.220411
0.010000	5.204655	332.504025	0.233501	-5.176806	360.442670	0.220592
0.020000	5.186933	332.227637	0.233531	-5.010071	360.616227	0.220746
0.030000	5.175593	332.078195	0.233540	-4.944798	360.777334	0.220855
0.040000	5.169255	332.064834	0.233527	-4.970763	360.931423	0.220919
0.050000	5.164375	332.157394	0.233496	-5.040671	361.083841	0.220946
0.060000	5.157638	332.300736	0.233461	-5.096106	361.229586	0.220954
0.070000	5.148247	332.432448	0.233437	-5.095697	361.349112	0.220959
0.080000	5.138937	332.498122	0.233438	-5.031078	361.415018	0.220970
0.090000	5.135195	332.463451	0.233463	-4.925075	361.406771	0.220986
0.100000	5.142802	332.324004	0.233503	-4.816963	361.324857	0.221005
0.110000	5.164571	332.110434	0.233549	-4.744842	361.195905	0.221023
0.120000	5.197820	331.883425	0.233592	-4.733007	361.065848	0.221043
0.130000	5.234145	331.714605	0.233636	-4.786546	360.984962	0.221072
0.140000	5.262176	331.657871	0.233691	-4.891529	360.991945	0.221121
0.150000	5.272353	331.724143	0.233765	-5.018983	361.102812	0.221199
0.160000	5.261531	331.873765	0.233859	-5.132254	361.306583	0.221305
0.170000	5.235062	332.032265	0.233965	-5.197190	361.567264	0.221430
0.180000	5.205213	332.122380	0.234068	-5.192697	361.831583	0.221554
0.190000	5.186549	332.096731	0.234156	-5.117590	362.042378	0.221659
0.200000	5.190316	331.956093	0.234224	-4.990415	362.155739	0.221733
0.210000	5.220177	331.746426	0.234277	-4.841946	362.156484	0.221781
0.220000	5.270918	331.538287	0.234326	-4.703588	362.064795	0.221817
0.230000	5.330433	331.399133	0.234381	-4.596854	361.929646	0.221863
0.240000	5.384012	331.369835	0.234448	-4.528234	361.810951	0.221931
0.250000	5.419089	331.452636	0.234520	-4.490688	361.758282	0.222020
0.260000	5.428502	331.612377	0.234582	-4.469848	361.795647	0.222116
0.270000	5.411292	331.788710	0.234614	-4.451582	361.918210	0.222199
0.280000	5.371489	331.914854	0.234603	-4.428114	362.100032	0.222257
0.290000	5.316351	331.937551	0.234549	-4.401059	362.306266	0.222291
0.300000	5.255183	331.832633	0.234467	-4.380523	362.502338	0.222310
0.310000	5.198667	331.611464	0.234384	-4.380150	362.657026	0.222329
0.320000	5.157774	331.315744	0.234326	-4.409385	362.742381	0.222352
0.330000	5.141594	331.001962	0.234309	-4.466095	362.736160	0.222379
0.340000	5.154399	330.721203	0.234331	-4.533627	362.629469	0.222398
0.350000	5.193029	330.503227	0.234374	-4.585241	362.436253	0.222401
0.360000	5.245999	330.352876	0.234412	-4.595285	362.197276	0.222386
0.370000	5.295437	330.260586	0.234418	-4.552175	361.973052	0.222355
0.380000	5.322051	330.219694	0.234377	-4.465883	361.826590	0.222314
0.390000	5.311717	330.237713	0.234290	-4.364834	361.803113	0.222267
0.400000	5.260900	330.332052	0.234173	-4.283350	361.915472	0.222213
0.410000	5.178282	330.511940	0.234042	-4.246907	362.140535	0.222150
0.420000	5.081946	330.759204	0.233914	-4.263693	362.426754	0.222075
0.430000	4.993769	331.022396	0.233794	-4.325965	362.709697	0.221990
0.440000	4.933545	331.229919	0.233679	-4.417693	362.930802	0.221896
0.450000	4.914449	331.315618	0.233565	-4.521465	363.053756	0.221795
0.460000	4.940114	331.243952	0.233450	-4.620365	363.072501	0.221689
0.470000	5.003244	331.024523	0.233337	-4.696440	363.007116	0.221582
0.480000	5.086373	330.712497	0.233232	-4.731093	362.889260	0.221474
0.490000	5.165727	330.396241	0.233144	-4.710737	362.744992	0.221369
0.500000	5.218031	330.174773	0.233078	-4.635311	362.584781	0.221264
0.510000	5.228107	330.128865	0.233036	-4.523104	362.406170	0.221157
0.520000	5.193835	330.293214	0.233006	-4.406908	362.206235	0.221041
0.530000	5.126043	330.640631	0.232974	-4.322656	361.994482	0.220911
0.540000	5.043485	331.087622	0.232921	-4.297083	361.796730	0.220762
0.550000	4.965556	331.521935	0.232832	-4.341003	361.647118	0.220591
0.560000	4.905997	331.840976	0.232707	-4.449956	361.573695	0.220394
0.570000	4.869744	331.983768	0.232558	-4.608936	361.587116	0.220171
