time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	-1.874401	362.585515	0.220780	1.656951	274.519023	0.209111
0.010000	-1.795897	362.516219	0.220795	1.623314	274.327263	0.208979
0.020000	-1.738198	362.439613	0.220827	1.587287	274.097989	0.208874
0.030000	-1.717017	362.350637	0.220879	1.549828	273.802921	0.208810
0.040000	-1.740165	362.248366	0.220938	1.515617	273.434175	0.208790
0.050000	-1.806430	362.139221	0.220981	1.490431	273.014247	0.208802
0.060000	-1.906970	362.039443	0.220983	1.476624	272.599664	0.208827
0.070000	-2.028524	361.974418	0.220934	1.469736	272.271894	0.208847
0.080000	-2.156908	361.973180	0.220839	1.459089	272.113938	0.208846
0.090000	-2.279138	362.059020	0.220714	1.433006	272.179429	0.208815
0.100000	-2.383568	362.239959	0.220578	1.386148	272.467443	0.208750
0.110000	-2.458998	362.503745	0.220443	1.324519	272.915462	0.208653
0.120000	-2.494764	362.820055	0.220314	1.264580	273.414945	0.208537
0.130000	-2.483188	363.148930	0.220196	1.226430	273.843316	0.208424
0.140000	-2.423729	363.451741	0.220097	1.224721	274.098632	0.208343
0.150000	-2.326431	363.700448	0.220029	1.262329	274.122804	0.208319
0.160000	-2.212136	363.882507	0.220003	1.329893	273.905888	0.208363
0.170000	-2.108449	364.001046	0.220023	1.410741	273.474026	0.208468
0.180000	-2.042400	364.071638	0.220077	1.487995	272.871238	0.208609
0.190000	-2.032131	364.117411	0.220142	1.550111	272.146174	0.208752
0.200000	-2.080518	364.163753	0.220192	1.592672	271.349165	0.208861
0.210000	-2.173265	364.233168	0.220208	1.616587	270.536816	0.208918
0.220000	-2.282621	364.340754	0.220186	1.624627	269.776182	0.208917
0.230000	-2.375771	364.491044	0.220137	1.618672	269.141149	0.208871
0.240000	-2.425146	364.677008	0.220084	1.599037	268.699145	0.208802
0.250000	-2.417206	364.881459	0.220051	1.565581	268.493113	0.208733
0.260000	-2.356944	365.080168	0.220051	1.519202	268.527610	0.208681
0.270000	-2.266743	365.245472	0.220080	1.462416	268.766547	0.208651
0.280000	-2.179681	365.349601	0.220122	1.398865	269.144271	0.208637
0.290000	-2.128839	365.368478	0.220152	1.332580	269.585004	0.208621
0.300000	-2.135732	365.287882	0.220146	1.267883	270.021866	0.208585
0.310000	-2.202138	365.112422	0.220097	1.209979	270.407785	0.208517
0.320000	-2.308964	364.873585	0.220015	1.165427	270.715470	0.208418
0.330000	-2.423030	364.629706	0.219928	1.141613	270.929569	0.208306
0.340000	-2.509033	364.452762	0.219867	1.145079	271.037774	0.208207
0.350000	-2.541750	364.404810	0.219855	1.179360	271.027191	0.208148
0.360000	-2.513874	364.515121	0.219892	1.243214	270.888150	0.208141
0.370000	-2.437025	364.770195	0.219953	1.329814	270.622842	0.208183
0.380000	-2.336065	365.121284	0.220004	1.426959	270.253760	0.208253
0.390000	-2.239126	365.503609	0.220012	1.518268	269.827532	0.208322
0.400000	-2.167432	365.856232	0.219967	1.585525	269.411358	0.208359
0.410000	-2.129298	366.134426	0.219880	1.612541	269.080927	0.208346
0.420000	-2.120749	366.313379	0.219785	1.590372	268.900914	0.208284
0.430000	-2.131500	366.387079	0.219717	1.522536	268.902905	0.208189
0.440000	-2.151945	366.366048	0.219701	1.427639	269.069212	0.208095
0.450000	-2.176771	366.274369	0.219742	1.336754	269.331702	0.208037
0.460000	-2.203801	366.144177	0.219825	1.284634	269.590384	0.208044
0.470000	-2.230160	366.007110	0.219927	1.296908	269.747846	0.208130
0.480000	-2.249138	365.885825	0.220030	1.378310	269.746510	0.208291
0.490000	-2.250007	365.790679	0.220125	1.507761	269.591570	0.208506
0.500000	-2.221127	365.724154	0.220216	1.643928	269.347602	0.208743
0.510000	-2.155248	365.689754	0.220313	1.740261	269.109562	0.208968
