time (s)	dominant Fap (N)	dominant Fvert (N)	dominant CPap (m)	non-dominant Fap (N)	non-dominant Fvert (N)	non-dominant CPap (m)
0.000000	2.401578	332.042778	0.244500	-3.289228	374.377427	0.237661
0.010000	2.384299	331.824337	0.244953	-3.062583	374.957528	0.237963
0.020000	2.370903	331.641574	0.245380	-2.857830	375.406494	0.238246
0.030000	2.366208	331.532332	0.245760	-2.686177	375.636643	0.238494
0.040000	2.376518	331.530697	0.246089	-2.544558	375.626527	0.238702
0.050000	2.408127	331.660618	0.246372	-2.418705	375.410022	0.238873
0.060000	2.464747	331.929385	0.246621	-2.291865	375.044750	0.239021
0.070000	2.545167	332.325288	0.246852	-2.154243	374.581123	0.239165
0.080000	2.642282	332.822120	0.247075	-2.008058	374.048199	0.239326
0.090000	2.744019	333.389144	0.247293	-1.865612	373.458443	0.239521
0.100000	2.835829	334.001727	0.247501	-1.741551	372.821310	0.239753
0.110000	2.903879	334.647711	0.247690	-1.643332	372.152945	0.240014
0.120000	2.937922	335.327425	0.247849	-1.564753	371.475575	0.240286
0.130000	2.933235	336.048480	0.247968	-1.486192	370.809045	0.240549
0.140000	2.891595	336.817899	0.248044	-1.382432	370.161877	0.240790
0.150000	2.821563	337.634151	0.248079	-1.235264	369.528086	0.241002
0.160000	2.737824	338.481662	0.248079	-1.044886	368.891450	0.241190
0.170000	2.658732	339.330501	0.248050	-0.833457	368.234597	0.241358
0.180000	2.601455	340.142889	0.248001	-0.637688	367.548216	0.241513
0.190000	2.575739	340.885223	0.247941	-0.493655	366.836022	0.241653
0.200000	2.579080	341.540774	0.247878	-0.422034	366.113574	0.241773
0.210000	2.596504	342.116509	0.247817	-0.421719	365.402778	0.241869
0.220000	2.606259	342.639295	0.247754	-0.474280	364.726631	0.241937
0.230000	2.589498	343.141624	0.247683	-0.554883	364.107533	0.241980
0.240000	2.539267	343.642782	0.247596	-0.642240	363.567846	0.242002
0.250000	2.463982	344.135121	0.247490	-0.722503	363.127691	0.242006
0.260000	2.383341	344.584171	0.247372	-0.787199	362.797156	0.241994
0.270000	2.318921	344.944805	0.247256	-0.829283	362.566886	0.241963
0.280000	2.284661	345.186016	0.247161	-0.841633	362.405761	0.241910
0.290000	2.282083	345.309968	0.247103	-0.819562	362.271361	0.241837
0.300000	2.301839	345.352903	0.247086	-0.765596	362.129824	0.241749
0.310000	2.329354	345.366356	0.247101	-0.692906	361.973673	0.241657
0.320000	2.350725	345.390201	0.247128	-0.624389	361.826249	0.241570
0.330000	2.356244	345.434390	0.247141	-0.586630	361.729630	0.241495
0.340000	2.341549	345.479533	0.247123	-0.600771	361.723421	0.241430
0.350000	2.307988	345.492863	0.247069	-0.674105	361.827056	0.241368
0.360000	2.263250	345.446352	0.246987	-0.796318	362.034835	0.241304
0.370000	2.221349	345.325077	0.246895	-0.942529	362.323844	0.241237
0.380000	2.199937	345.123799	0.246811	-1.082322	362.666954	0.241170
0.390000	2.214023	344.839211	0.246743	-1.191007	363.041564	0.241106
0.400000	2.268074	344.467205	0.246690	-1.258023	363.429988	0.241041
0.410000	2.350889	344.008715	0.246636	-1.288781	363.814704	0.240962
0.420000	2.437291	343.479721	0.246564	-1.299671	364.175499	0.240852
